descriptor,expected_improvement,fingerprint,fitness,niche_index,pedigree,predicted_fitness,predicted_uncertainty,smiles,archive index
"[0.4701468336969697, 0.6808333333333337, 0.6062857142857142, 0.7334822222222223]","tensor(0.0264, dtype=torch.float64)",[0 0 0 ... 0 1 0],0.11724130399191218,83.0,"('crossover', 'COc1ccc(N2CCN(c3c(C)c(C)c4c(c3C)CC(C)(CO)O4)CC2)cc1', 'Cc1c(C)c2c(c(-c3cc(-c4ccc([N+](=O)[O-])cc4)no3)c1O)CCC(C)(C)O2')","tensor(0.1336, dtype=torch.float64)","tensor(6.5191e-05, dtype=torch.float64)",COc1ccc(N2CCN(c3cc(-c4ccc([N+](=O)[O-])cc4)no3)CC2)cc1,83
"[0.8486169646303028, 0.46665, 0.9265714285714286, 0.9524022222222224]","tensor(0.1276, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.20527019833733962,88.0,"('crossover', 'Cc1c(C)c2c(c(-c3cc(-c4ccc([N+](=O)[O-])cc4)no3)c1O)CCC(C)(C)O2', 'Cc1oc(-c2ccccc2)nc1CN(C)S(=O)(=O)c1ccc(CC2SC(=O)NC2=O)cc1')","tensor(0.1276, dtype=torch.float64)","tensor(5.9910e-05, dtype=torch.float64)",CN(c1ccc(CC2SC(=O)NC2=O)cc1)S(=O)(=O)c1ccc(CC2SC(=O)NC2=O)cc1,88
"[0.19433760026666666, 0.6622066666666672, 0.5408571428571429, 0.4196733333333337]","tensor(0.1370, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.10293447172413314,98.0,"('crossover', 'COc1ccc(-c2cc(-c3c(O)c(C)c(C)c4c3CCC(C)(C)O4)on2)cc1', 'Cc1c(C)c2c(c(-c3cc(-c4ccc([N+](=O)[O-])cc4)no3)c1O)CCC(C)(C)O2')","tensor(0.1370, dtype=torch.float64)","tensor(5.0293e-05, dtype=torch.float64)",Cc1c(C)c2c(c(-c3cc(O)no3)c1O)CCC(C)(C)O2,98
"[0.07907463229090908, 0.7528666666666671, 0.2518571428571429, 0.37696666666666706]","tensor(0.1319, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.10602136939076091,102.0,"('crossover', 'COc1ccc(-c2cc(-c3c(O)c(C)c(C)c4c3CCC(C)(C)O4)on2)cc1', 'Cc1oc(-c2ccccc2)nc1CCC(=NO)c1ccc(CC2SC(=O)NC2=O)cc1')","tensor(0.1319, dtype=torch.float64)","tensor(6.3374e-05, dtype=torch.float64)",COc1ccc(-c2cc(-c3ccccc3)on2)cc1,102
"[0.033761346969696966, 0.5174900000000001, 0.3549285714285714, 0.294795555555556]","tensor(0.1345, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.0895895394683066,105.0,"('crossover', 'COc1ccc(N2CCN(c3c(C)c(C)c4c(c3C)CC(C)(CO)O4)CC2)cc1', 'Cc1c(C)c2c(c(-c3cc(-c4ccc([N+](=O)[O-])cc4)no3)c1O)CCC(C)(C)O2')","tensor(0.1345, dtype=torch.float64)","tensor(6.1808e-05, dtype=torch.float64)",Cc1c(C)c2c(c(CO)c1O)CCC(C)(C)O2,105
"[0.37626604120000007, 0.9891066666666676, 0.3963571428571429, 0.6837977777777784]","tensor(0.1377, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.12656108669200594,108.0,"('crossover', 'Cc1c(C)c2c(c(-c3cc(-c4ccc([N+](=O)[O-])cc4)no3)c1O)CCC(C)(C)O2', 'Cc1oc(-c2ccccc2)nc1CN(C)S(=O)(=O)c1ccc(CC2SC(=O)NC2=O)cc1')","tensor(0.1377, dtype=torch.float64)","tensor(4.2752e-05, dtype=torch.float64)",Cc1c(C)c2c(c(-c3cc(-c4ccccc4)no3)c1O)CCC(C)(C)O2,108
"[0.5156384752606059, 0.9322066666666674, 0.7477142857142858, 0.7609922222222227]","tensor(0., dtype=torch.float64)",[0 0 0 ... 0 0 0],0.17721646446639086,115.0,"('mutation', '[*:1]!-[*:2]>>[*:1]-[*:2]', 'Cc1c(C)c2c(c(-c3cc(-c4ccc([N+](=O)[O-])cc4)no3)c1O)CCC(C)(C)O2')","tensor(0.1386, dtype=torch.float64)","tensor(3.9332e-05, dtype=torch.float64)",Cc1c(C)c2c(c(-c3cc(-c4ccc([N+]([O-])O)cc4)no3)c1O)CCC(C)(C)O2,115
"[0.6182190854545455, 0.17546666666666655, 0.9265714285714286, 0.6644133333333335]","tensor(0.1274, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.12310964191769566,117.0,"('crossover', 'Cc1oc(-c2ccccc2)nc1CN(C)S(=O)(=O)c1ccc(CC2SC(=O)NC2=O)cc1', 'Cc1oc(-c2ccccc2)nc1CCC(=NO)c1ccc(CC2SC(=O)NC2=O)cc1')","tensor(0.1274, dtype=torch.float64)","tensor(5.8663e-05, dtype=torch.float64)",CN(CC1SC(=O)NC1=O)S(=O)(=O)c1ccc(CC2SC(=O)NC2=O)cc1,117
"[0.07913866067878789, 0.5868066666666669, 0.5185714285714287, 0.3029244444444449]","tensor(0.1345, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.08707409962005813,119.0,"('crossover', 'Cc1c(C)c2c(c(-c3cc(-c4ccc([N+](=O)[O-])cc4)no3)c1O)CCC(C)(C)O2', 'Cc1oc(-c2ccccc2)nc1CN(C)S(=O)(=O)c1ccc(CC2SC(=O)NC2=O)cc1')","tensor(0.1345, dtype=torch.float64)","tensor(6.1897e-05, dtype=torch.float64)",Cc1c(C)c2c(c([N+](=O)[O-])c1O)CCC(C)(C)O2,119
"[0.20329746476363636, 0.50985, 0.5625714285714286, 0.42550222222222245]","tensor(0.1300, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.11199391983829696,121.0,"('crossover', 'COc1ccc(-c2cc(-c3c(O)c(C)c(C)c4c3CCC(C)(C)O4)on2)cc1', 'Cc1oc(-c2ccccc2)nc1CCC(=NO)c1ccc(CC2SC(=O)NC2=O)cc1')","tensor(0.1300, dtype=torch.float64)","tensor(5.6881e-05, dtype=torch.float64)",CCCC(=NO)c1ccc(CC2SC(=O)NC2=O)cc1,121
"[0.16693382839999998, 0.42356999999999995, 0.45292857142857146, 0.3665200000000005]","tensor(0.1278, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.08637064398077487,125.0,"('crossover', 'COc1ccc(CC2COc3c(OC)c(O)c(C)c(O)c3C2=O)cc1', 'Cc1oc(-c2ccccc2)nc1CN(C)S(=O)(=O)c1ccc(CC2SC(=O)NC2=O)cc1')","tensor(0.1278, dtype=torch.float64)","tensor(6.0875e-05, dtype=torch.float64)",Cc1oc(-c2ccccc2)nc1CN(C)S(C)(=O)=O,125
"[0.4672071463030303, 0.9905400000000008, 0.4622857142857143, 0.7565977777777781]",,[0 0 0 ... 0 0 0],0.14225206988301,,"('database', 'no reaction', 'no parent')",,,COc1ccc(-c2cc(-c3c(O)c(C)c(C)c4c3CCC(C)(C)O4)on2)cc1,130
"[0.4063453849212122, 0.6090866666666667, 0.7485, 0.5972577777777783]","tensor(0.1287, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.11640344328716665,133.0,"('crossover', 'Cc1oc(-c2ccccc2)nc1CCC(=NO)c1ccc(CC2SC(=O)NC2=O)cc1', 'Cc1oc(-c2ccccc2)nc1CN(C)S(=O)(=O)c1ccc(CC2SC(=O)NC2=O)cc1')","tensor(0.1287, dtype=torch.float64)","tensor(4.8800e-05, dtype=torch.float64)",Cc1oc(-c2ccccc2)nc1CCC(CC1SC(=O)NC1=O)=NO,133
"[0.27602473749090906, 0.6373866666666669, 0.5157142857142857, 0.49479666666666716]","tensor(0.1267, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.10660837496971119,140.0,"('crossover', 'Cc1oc(-c2ccccc2)nc1CCC(=NO)c1ccc(CC2SC(=O)NC2=O)cc1', 'Cc1oc(-c2ccccc2)nc1CN(C)S(=O)(=O)c1ccc(CC2SC(=O)NC2=O)cc1')","tensor(0.1267, dtype=torch.float64)","tensor(4.8224e-05, dtype=torch.float64)",Cc1oc(-c2ccccc2)nc1CCCC1SC(=O)NC1=O,140
"[0.6606907523151516, 0.24048333333333324, 0.9265714285714286, 0.7157133333333335]","tensor(0.1272, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.12935998084789188,146.0,"('crossover', 'COc1ccc(CN2CCN(c3c(C)c(C)c4c(c3C)CC(C)(C)O4)CC2)cc1', 'Cc1oc(-c2ccccc2)nc1CN(C)S(=O)(=O)c1ccc(CC2SC(=O)NC2=O)cc1')","tensor(0.1272, dtype=torch.float64)","tensor(5.9968e-05, dtype=torch.float64)",CN(CCC1SC(=O)NC1=O)S(=O)(=O)c1ccc(CC2SC(=O)NC2=O)cc1,146
"[0.28218658083636355, 0.6959733333333338, 0.7045, 0.4751133333333336]","tensor(0.1368, dtype=torch.float64)",[0 0 0 ... 0 1 0],0.1045470754731069,148.0,"('crossover', 'COc1ccc(-c2cc(-c3c(O)c(C)c(C)c4c3CCC(C)(C)O4)on2)cc1', 'Cc1c(C)c2c(c(-c3cc(-c4ccc([N+](=O)[O-])cc4)no3)c1O)CCC(C)(C)O2')","tensor(0.1368, dtype=torch.float64)","tensor(5.1407e-05, dtype=torch.float64)",Cc1c(C)c2c(c(-c3cc([N+](=O)[O-])no3)c1O)CCC(C)(C)O2,148
"[0.04564663061818185, 0.1418033333333333, 0.6872857142857143, 0.18769888888888916]","tensor(0.1271, dtype=torch.float64)",[0 0 0 ... 1 0 0],0.0829956492554663,149.0,"('crossover', 'COc1ccc(CC2COc3c(OC)c(O)c(C)c(O)c3C2=O)cc1', 'Cc1c(C)c2c(c(-c3cc(-c4ccc(O)cc4)on3)c1O)CCC(C)(C)O2')","tensor(0.1271, dtype=torch.float64)","tensor(6.3335e-05, dtype=torch.float64)",COc1c(O)c(C)c(O)c2c1OCC(O)C2=O,149
