descriptor,expected_improvement,fingerprint,fitness,niche_index,pedigree,predicted_fitness,predicted_uncertainty,smiles,archive index
"[0.6155775541454546, 0.7130066666666671, 0.792, 0.8350544444444449]","tensor(0.3118, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.38939899176455484,38,"('crossover', 'Cc1c(C)c2c(c(C)c1O)C=CC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2', 'Cc1c(O)c(N)c(C)c2c1CCC(C)(COc1ccc(CC3NC(=O)NC3=O)cc1)O2')","tensor(0.3118, dtype=torch.float64)","tensor(0.0051, dtype=torch.float64)",Cc1c(O)c(N)c(C)c2c1CCC(C)(COc1ccc(C3SC(=O)NC3=O)cc1)O2,38
"[0.5790869901818181, 0.9546366666666676, 0.27635714285714286, 0.7660533333333337]","tensor(0.2565, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.1658944675090165,40,"('crossover', 'CONc1ccc(OCC=C2C=Cc3c(C)c(O)c(C)c(C)c3O2)cc1', 'CCc1c2c(c(C)c(Br)c1CO)OC(COc1ccc(CC3SC(=O)NC3=O)cc1)C=C2')","tensor(0.2565, dtype=torch.float64)","tensor(0.0018, dtype=torch.float64)",CCc1ccc(OCC2C=Cc3c(CC)c(CO)c(Br)c(C)c3O2)cc1,40
"[0.4003476135393939, 0.8732000000000006, 0.5320714285714286, 0.6215166666666669]","tensor(0.1533, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.16443275635559645,42,"('crossover', 'Cc1c(C)c2c(c(C)c1OBr)C=CC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2', 'CCON=Nc1ccc(CONc2ccc(CC3SC(=O)N3O)cc2)cc1')","tensor(0.1533, dtype=torch.float64)","tensor(0.0030, dtype=torch.float64)",CCON=Nc1ccc(Cc2ccc(CC3SC(=O)N3O)cc2)cc1,42
"[0.39741956096969694, 0.29596666666666666, 0.8193571428571429, 0.6127166666666668]","tensor(2.0037e-07, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.2994461202205812,44,"('mutation', '[*:1]~[D2]~[*:2]>>[*:1]-[*:2]', 'NCONc1ccc(CCOc2ccc(CC3NC(=O)NC3=O)cc2)cc1')","tensor(0.2775, dtype=torch.float64)","tensor(0.0023, dtype=torch.float64)",NONc1ccc(CCOc2ccc(CC3NC(=O)NC3=O)cc2)cc1,44
"[0.7603692738424241, 0.6086066666666669, 0.7073571428571429, 0.6101822222222226]","tensor(0.1115, dtype=torch.float64)",[0 0 1 ... 0 0 0],0.15296308908579204,45,"('mutation', '[*:1]~[D4](~[*;!H0:2])(~[*;!H0:3])~[*:4]>>[*:1]-[*:2]-[*:3]-[*:4]', 'Cc1c2c(c(C)c(OBr)c1OBr)OC(C)(COC1NC(=O)NC1=O)C=C2')","tensor(0.1115, dtype=torch.float64)","tensor(0.0068, dtype=torch.float64)",Cc1c(OBr)c(OBr)c(C)c2oc(CCOC3NC(=O)NC3=O)cc12,45
"[0.3460104353333334, 0.8425433333333339, 0.36228571428571427, 0.6790500000000003]","tensor(1.0757e-33, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.3618938497513464,50,"('mutation', '[#8:1]>>[#6:1]', 'CONc1ccc(OCC2C=Cc3c(C)c(O)c(C)c(C)c3O2)cc1')","tensor(0.2897, dtype=torch.float64)","tensor(0.0059, dtype=torch.float64)",CONc1ccc(OCC2C=Cc3c(C)c(O)c(C)c(C)c3C2)cc1,50
"[0.01245539006060605, 0.5532000000000002, 0.2963571428571428, 0.315916666666667]","tensor(0.0278, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.15598970988926938,51,"('crossover', 'CONc1ccc(OCOCOc2ccc(CO)cc2)cc1', 'Cc1c(C)c2c(c(C)c1O)C=CC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2')","tensor(0.1641, dtype=torch.float64)","tensor(0.0049, dtype=torch.float64)",CONc1ccc(-c2ccc(CO)cc2)cc1,51
"[0.6245745630060607, 0.9171266666666676, 0.36228571428571427, 0.8106166666666671]","tensor(0.0361, dtype=torch.float64)",[0 1 0 ... 0 0 0],0.34902966303939537,53,"('crossover', 'CON(O)Cc1ccc(OCC2(C)C=Cc3c(C)c(O)c(C)c(C)c3O2)cc1', 'O=C1NCC(Cc2ccc(OCOc3ccc(CCCNBr)cc3)cc2)N1')","tensor(0.3577, dtype=torch.float64)","tensor(0.0026, dtype=torch.float64)",Cc1c(C)c2c(c(C)c1O)C=CC(C)(COc1ccc(CCNBr)cc1)O2,53
"[0.7540342721696968, 0.7728533333333338, 0.40821428571428575, 0.49204222222222255]","tensor(0.1161, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.10491156054094372,55,"('crossover', 'Cc1c(C)c2c(c(C)c1O)C=CC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2', 'Cc1c2c(c(C)c(OBr)c1OBr)OC(C)(CO)CC2')","tensor(0.2196, dtype=torch.float64)","tensor(2.8702e-07, dtype=torch.float64)",Cc1c2c(c(OBr)c(OBr)c1OBr)CCC(C)(CO)O2,55
"[0.4701468336969697, 0.29653333333333326, 0.8193571428571429, 0.6991166666666668]","tensor(1.3790e-76, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.3054885447479447,60,"('mutation', '[*;!R;!H1;!H0:1]~[*:2]>>[*:1]#[*:2]', 'NCONc1ccc(CCCOc2ccc(CC3NC(=O)NC3=O)cc2)cc1')","tensor(0.2187, dtype=torch.float64)","tensor(0.0045, dtype=torch.float64)",NCONc1ccc(CC#COc2ccc(CC3NC(=O)NC3=O)cc2)cc1,60
"[0.3945139141212122, 0.4528499999999999, 0.6115, 0.6712088888888892]","tensor(3.1700e-08, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.3110293854957609,61,"('mutation', '[*:1]~[D1]>>[*:1]', 'O=C1NCC(Cc2ccc(OCOc3ccc(CCCNBr)cc3)cc2)N1')","tensor(0.2854, dtype=torch.float64)","tensor(0.0027, dtype=torch.float64)",NCCCc1ccc(OCOc2ccc(CC3CNC(=O)N3)cc2)cc1,61
"[0.12466027404848491, 0.030699999999999988, 0.6974285714285715, 0.32487222222222256]","tensor(0.0599, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.15848559879977722,65,"('crossover', 'O=C1NCC(Cc2ccc(OCOc3ccc(CCCNBr)cc3)cc2)N1', 'NCONc1ccc(CC#COc2ccc(CC3NC(=O)NC3=O)cc2)cc1')","tensor(0.2058, dtype=torch.float64)","tensor(0.0049, dtype=torch.float64)",NCONCOc1ccc(CC2CNC(=O)N2)cc1,65
"[0.36055462235151514, 0.4511, 0.4816428571428572, 0.41376000000000046]","tensor(0.0443, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.17579844286031507,66,"('crossover', 'O=C1NC(=O)C(Cc2ccc(OCOc3ccc(CCCNBr)cc3)cc2)N1', 'COCc1c2c(c(C)c(Br)c1CO)OC(COc1ccc(CC3SC(=O)NC3=O)cc1)C=C2')","tensor(0.2138, dtype=torch.float64)","tensor(0.0054, dtype=torch.float64)",O=C1NC(=O)C(Oc2ccc(CCCNBr)cc2)S1,66
"[0.4854209786787878, 0.8022266666666673, 0.5099285714285715, 0.7406700000000004]","tensor(0., dtype=torch.float64)",[0 1 0 ... 0 0 0],0.4282198290908404,67,"('mutation', '[*;!H0;!R:1]>>[*:1]-O', 'CONCc1ccc(OCC2(C)C=Cc3c(C)c(O)c(C)c(C)c3O2)cc1')","tensor(0.2251, dtype=torch.float64)","tensor(2.8695e-07, dtype=torch.float64)",CON(O)Cc1ccc(OCC2(C)C=Cc3c(C)c(O)c(C)c(C)c3O2)cc1,67
"[0.939484954981818, 0.8392200000000004, 0.738, 0.9730722222222227]","tensor(0.2570, dtype=torch.float64)",[0 1 0 ... 0 0 0],0.42746958611360913,72,"('mutation', '[*;!R:1]~[*:2]>>[*:1]O[*:2]', 'Cc1c(O)c(OBr)c(C)c2c1C=CC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2')","tensor(0.2570, dtype=torch.float64)","tensor(2.8696e-07, dtype=torch.float64)",COc1c(OBr)c(O)c(C)c2c1OC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)C=C2,72
"[0.30946032128484846, 0.4683800000000001, 0.6615000000000001, 0.5154711111111113]","tensor(0.0282, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.2565645947082033,73,"('mutation', '[*;H3;!R:1]>>[*:1]#N', 'CONc1ccc(COc2ccc(CCNOC=O)cc2)cc1')","tensor(0.2674, dtype=torch.float64)","tensor(0.0042, dtype=torch.float64)",N#CONc1ccc(COc2ccc(CCNOC=O)cc2)cc1,73
"[0.9334871835999999, 0.7739200000000005, 0.6720714285714285, 0.9947055555555557]","tensor(0.0436, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.5559365902056248,78,"('crossover', 'COCc1c2c(c(C)c(Br)c1CO)OC(COc1ccc(CCO)cc1)C=C2', 'COc1c(OBr)c(O)c(C)c2c1OC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)C=C2')","tensor(0.4839, dtype=torch.float64)","tensor(0.0017, dtype=torch.float64)",COCc1c2c(c(C)c(Br)c1CO)OC(COc1ccc(CC3SC(=O)NC3=O)cc1)C=C2,78
"[0.6306063749333336, 0.6096500000000001, 0.5115714285714286, 0.7587122222222225]","tensor(2.8551e-16, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.3429218376306514,80,"('mutation', '[*:1]~[D1]>>[*:1]', 'O=C1NC(=O)C(Cc2ccc(OCOc3ccc(CCCNBr)cc3)cc2)N1')","tensor(0.2699, dtype=torch.float64)","tensor(0.0054, dtype=torch.float64)",O=C1NCC(Cc2ccc(OCOc3ccc(CCCNBr)cc3)cc2)N1,80
"[0.08826259713939394, 0.15608333333333332, 0.49157142857142855, 0.2867155555555559]","tensor(0.0283, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.1724319998271292,81,"('crossover', 'Cc1c(C)c2c(c(C)c1O)C=CC(COc1ccc(CCNOC=O)cc1)O2', 'CONCCc1ccc(OCOC2SC(=O)NC2=O)cc1')","tensor(0.1798, dtype=torch.float64)","tensor(0.0036, dtype=torch.float64)",CONCCOc1ccc(CCNOC=O)cc1,81
"[0.18234205750303045, 0.6702500000000003, 0.21778571428571428, 0.5034411111111117]","tensor(0.1796, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.1698384980516902,82,"('crossover', 'CONCCc1ccc(OCOc2ccc(CC3NC(=O)NC3=O)cc2)cc1', 'CCc1ccc(OCC2C=Cc3c(CC)c(CO)c(Br)c(C)c3O2)cc1')","tensor(0.1796, dtype=torch.float64)","tensor(0.0043, dtype=torch.float64)",CCc1ccc(OCc2ccc(CCNOC)cc2)cc1,82
"[0.4793129481818181, 0.6484600000000001, 0.5501428571428572, 0.7395611111111114]","tensor(1.2658e-08, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.44690223190181594,83,"('mutation', '[*;!H0;!R;!H1:1]>>[*:1]=O', 'CONCCc1ccc(OCC2C=Cc3c(C)c(O)c(C)c(C)c3O2)cc1')","tensor(0.3871, dtype=torch.float64)","tensor(0.0036, dtype=torch.float64)",Cc1c(C)c2c(c(C)c1O)C=CC(COc1ccc(CCNOC=O)cc1)O2,83
"[0.930559131030303, 0.5719200000000001, 0.8239285714285713, 0.9572577777777782]","tensor(0.1349, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.3367357094373335,88,"('crossover', 'COCc1c2c(c(C)c(Br)c1CO)OC(COc1ccc(CC3SC(=O)NC3=O)cc1)C=C2', 'O=C1NC(=O)C(Cc2ccc(OCOc3ccc(CCCNBr)cc3)cc2)N1')","tensor(0.3505, dtype=torch.float64)","tensor(0.0033, dtype=torch.float64)",COCc1c2c(c(C)c(Br)c1CO)OC(OCOc1ccc(CC3NC(=O)NC3=O)cc1)C=C2,88
"[0.6760939477575758, 0.4904499999999999, 0.6974285714285715, 0.7932500000000003]","tensor(2.8716e-27, dtype=torch.float64)",[0 1 0 ... 0 0 0],0.3279007838016222,90,"('mutation', '[*;!H0;!R:1]>>[*:1]-N', 'O=C1NCC(Cc2ccc(OCOc3ccc(CCCNBr)cc3)cc2)N1')","tensor(0.2794, dtype=torch.float64)","tensor(0.0045, dtype=torch.float64)",NC(CCc1ccc(OCOc2ccc(CC3CNC(=O)N3)cc2)cc1)NBr,90
"[0.23081149574545462, 0.6177166666666669, 0.36228571428571427, 0.5346833333333337]","tensor(2.4719e-19, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.36167153852241624,98,"('crossover', 'Cc1c2c(c(OBr)c(OBr)c1OBr)CCC(C)(OCO)O2', 'CONc1ccc(COc2ccc(CCCO)cc2)cc1')","tensor(0.3111, dtype=torch.float64)","tensor(0.0030, dtype=torch.float64)",CONc1ccc(CCOc2ccc(CCCO)cc2)cc1,98
"[0.13987039064242424, 0.7819000000000004, 0.21778571428571428, 0.46491888888888944]","tensor(0.1616, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.18006602550620687,102,"('crossover', 'CNc1c(C)c2c(c(C)c1O)C=CC(C)(CCOc1ccc(CC3NC(=O)NC3=O)cc1)O2', 'CONc1ccc(COc2ccc(CCNOC=O)cc2)cc1')","tensor(0.2697, dtype=torch.float64)","tensor(0.0038, dtype=torch.float64)",CCCc1ccc(OCc2ccc(NOC)cc2)cc1,102
"[0.04888305481212121, 0.40635000000000004, 0.44400000000000006, 0.24828111111111154]","tensor(0.0098, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.15893613030558723,105,"('crossover', 'CON(O)Oc1ccc(CCCCO)cc1', 'Cc1c2c(c(OBr)c(OBr)c1OBr)CCC(C)(CO)O2')","tensor(0.1489, dtype=torch.float64)","tensor(0.0022, dtype=torch.float64)",CON(O)Oc1ccc(CCCCCO)cc1,105
"[0.49746621541818165, 0.8446766666666674, 0.5099285714285715, 0.6871588888888894]","tensor(0.0113, dtype=torch.float64)",[0 1 0 ... 0 0 0],0.406093372489437,108,"('mutation', '[#6:1]>>[#9:1]', 'CON(O)Cc1ccc(OCC2(C)C=Cc3c(C)c(O)c(C)c(C)c3O2)cc1')","tensor(0.3634, dtype=torch.float64)","tensor(0.0027, dtype=torch.float64)",Cc1c(C)c2c(c(C)c1O)C=CC(C)(COc1ccc(CN(O)OF)cc1)O2,108
"[0.3307784683757575, 0.9101166666666675, 0.27635714285714286, 0.6588644444444447]","tensor(1.0204e-24, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.19491966826583448,110,"('crossover', 'CCOc1ccc(Cc2ccc(CO)cc2)cc1', 'Cc1c(O)c(N)c(C)c2c1CCC(C)(COc1ccc(C3SC(=O)NC3=O)cc1)O2')","tensor(0.1715, dtype=torch.float64)","tensor(0.0021, dtype=torch.float64)",CCOc1ccc(Oc2ccc(Cc3ccc(CO)cc3)cc2)cc1,110
"[0.7603692738424241, 0.6950233333333337, 0.7073571428571429, 0.6084488888888893]","tensor(3.3138e-05, dtype=torch.float64)",[0 1 1 ... 0 0 0],0.13124543143765413,113,"('mutation', '[*:1]~[D4](~[*;!H0:2])(~[*;!H0:3])~[*:4]>>[*:1]-[*:2]-[*:3]-[*:4]', 'Cc1c2c(c(C)c(OBr)c1OBr)OC(C)(COC1NC(=O)NC1=O)C=C2')","tensor(0.1010, dtype=torch.float64)","tensor(0.0074, dtype=torch.float64)",Cc1c(OBr)c(OBr)c(C)c2oc(C(C)OC3NC(=O)NC3=O)cc12,113
"[0.5792139177818182, 0.8017566666666672, 0.7517857142857144, 0.7848633333333338]","tensor(0.0503, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.3732213899865286,115,"('mutation', '[*:1]~[D3](~[*;!H0:2])~[*:3]>>[*:1]-[*:2]-[*:3]', 'Cc1c(O)c(N)c(C)c2c1CCC(C)(COc1ccc(C3SC(=O)NC3=O)cc1)O2')","tensor(0.3004, dtype=torch.float64)","tensor(0.0033, dtype=torch.float64)",Cc1c(O)c(N)c(C)c2c1CCC(C)(COc1ccc(C3SC(=O)N3O)cc1)O2,115
"[0.5518639587636365, 0.24378333333333327, 0.8773571428571427, 0.6783566666666673]","tensor(0.0002, dtype=torch.float64)",[0 1 0 ... 0 0 0],0.2146949980657548,117,"('crossover', 'CC(OCCOc1ccc(CC2SC(=O)NC2=O)cc1)C1NC(=O)NC1=O', 'CC(OCCOc1ccc(CC2SC(=O)NC2=O)cc1)C1NC(=O)NC1=O')","tensor(0.2075, dtype=torch.float64)","tensor(0.0029, dtype=torch.float64)",CC(OCCCOc1ccc(CC2SC(=O)NC2=O)cc1)C1NC(=O)NC1=O,117
"[0.00943948409696969, 0.6370200000000003, 0.21042857142857144, 0.31649777777777816]","tensor(0.0146, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.12888711522251975,118,"('crossover', 'OCCc1ccc(Oc2ccc(OCCOBr)cc2)cc1', 'CCOc1ccc(Cc2ccc(O)cc2)cc1')","tensor(0.1412, dtype=torch.float64)","tensor(0.0050, dtype=torch.float64)",Cc1ccc(Oc2ccc(CCO)cc2)cc1,118
"[0.22143507856969688, 0.5141000000000001, 0.6839285714285714, 0.3434355555555558]","tensor(0.0429, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.13186509781543151,119,"('crossover', 'Cc1c(C)c2c(c(C)c1OBr)C=CC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2', 'CCON=Nc1ccc(CONc2ccc(CC3SC(=O)N3O)cc2)cc1')","tensor(0.1688, dtype=torch.float64)","tensor(0.0064, dtype=torch.float64)",CCON=Nc1ccc(CONC2SC(=O)N2O)cc1,119
"[0.19735350623030304, 0.40820000000000006, 0.6140714285714287, 0.42206555555555586]","tensor(4.7037e-29, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.297008242320614,121,"('crossover', 'NONc1ccc(CCOc2ccc(CC3NC(=O)NC3=O)cc2)cc1', 'CONc1ccc(OCOCOc2ccc(CO)cc2)cc1')","tensor(0.2197, dtype=torch.float64)","tensor(0.0047, dtype=torch.float64)",NONc1ccc(COCOc2ccc(CO)cc2)cc1,121
"[0.4701468336969697, 0.2712166666666667, 0.8193571428571429, 0.7020611111111114]","tensor(8.8038e-09, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.28632806419498025,122,"('mutation', '[*;!R;!H1;!H0:1]~[*:2]>>[*:1]#[*:2]', 'NCONc1ccc(CCCOc2ccc(CC3NC(=O)NC3=O)cc2)cc1')","tensor(0.2280, dtype=torch.float64)","tensor(0.0043, dtype=torch.float64)",NCONc1ccc(C#CCOc2ccc(CC3NC(=O)NC3=O)cc2)cc1,122
"[0.242807038509091, 0.5069333333333335, 0.4941428571428572, 0.4612611111111115]","tensor(4.7526e-46, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.32293800453501126,125,"('crossover', 'CONc1ccc(OCCC2C=Cc3c(C)c(O)c(C)c(C)c3O2)cc1', 'CON(O)Cc1ccc(OCOc2ccc(CO)cc2)cc1')","tensor(0.2000, dtype=torch.float64)","tensor(0.0047, dtype=torch.float64)",CONc1ccc(OCOCOc2ccc(CO)cc2)cc1,125
