descriptor,expected_improvement,fingerprint,fitness,niche_index,pedigree,predicted_fitness,predicted_uncertainty,smiles,archive index
"[0.6971803012242426, 0.729766666666667, 0.556, 0.8353122222222226]","tensor(3.0358e-275, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.4778028936982129,14,"('mutation', '[*:1]~[D3](~[*;!H0:2])~[*:3]>>[*:1]-[*:2]-[*:3]', 'O=C1NC(=S)SC1c1ccc(S(=O)(=O)CCCCc2cc(CCO)ccc2F)cc1')","tensor(0.3531, dtype=torch.float64)","tensor(0.0023, dtype=torch.float64)",O=S(=O)(CCCCc1cc(CCO)ccc1F)c1ccc(C2SC(=S)N2O)cc1,14
"[0.29397485855757555, 0.7920116666666669, 0.3380000000000001, 0.4282722222222224]","tensor(0.1225, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.15750137668854158,16,"('crossover', 'Oc1cc(CCc2nc(CCF)no2)ccc1CF', 'N=CN(Br)c1ccc(COC(F)(Br)C2SN(O)C2=O)cc1')","tensor(0.1225, dtype=torch.float64)","tensor(0.0033, dtype=torch.float64)",N=CN(Br)c1ccc(-c2ccc(CF)c(O)c2)cc1,16
"[0.8579223451151516, 0.8424766666666673, 0.6377142857142857, 0.9542822222222227]","tensor(3.7939e-21, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.4118398925503938,18,"('mutation', '[*:1]~[D1]>>[*:1]', 'Cc1c(C)c2c(c(C)c1NBr)CCC(C)(CCc1noc(CCC3SC(=O)NC3=O)n1)O2')","tensor(0.3589, dtype=torch.float64)","tensor(0.0012, dtype=torch.float64)",Cc1c(C)c2c(c(C)c1NBr)CCC(C)(CCc1noc(CCC3SCNC3=O)n1)O2,18
"[0.5451011738181821, 0.798766666666667, 0.16764285714285712, 0.47282777777777785]","tensor(0.1294, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.1330753335742775,19,"('mutation', '[*:1]~[D1]>>[*:1]', 'O=C1C(=CC(F)(Br)C#CCc2ccc(Br)cc2)SN1O')","tensor(0.1294, dtype=torch.float64)","tensor(0.0026, dtype=torch.float64)",ON1CC(=CC(F)(Br)C#CCc2ccc(Br)cc2)S1,19
"[0.5873741728121213, 0.3230283333333333, 0.8270000000000001, 0.3099244444444444]","tensor(0.1724, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.14267949028537552,20,"('crossover', 'CCOCCC(F)(Br)C1SN(O)C1=O', 'N=CN(Br)c1ccc(CCc2noc(OC(F)(Br)C3SN(O)C3=O)n2)cc1')","tensor(0.1724, dtype=torch.float64)","tensor(0.0028, dtype=torch.float64)",N=CN(Br)c1noc(OC(F)(Br)C2SN(O)C2=O)n1,20
"[0.6641912920484847, 0.679626666666667, 0.8595714285714285, 0.8697455555555561]","tensor(0.0041, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.42402744447684193,21,"('crossover', 'Cc1c(C)c2c(c(C)c1N)CCC(C)(CCc1noc(CCCC3SC(=O)NC3=O)n1)O2', 'CN(C)c1ccc(CC(=O)NCC2SC(=S)NC2=O)cc1')","tensor(0.4109, dtype=torch.float64)","tensor(0.0004, dtype=torch.float64)",Cc1c(C)c2c(c(C)c1N)CCC(C)(CCc1noc(CCC3SC(=O)NC3=O)n1)O2,21
"[0.4002713949696971, 0.22796666666666665, 0.8167857142857143, 0.5837122222222223]","tensor(0.0348, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.3756872807129879,24,"('crossover', 'Cc1c(C)c2c(c(C)c1C=N)CCC(C)(CCc1noc(CCC3SN(O)C3=O)n1)O2', 'CN(CN)c1ccc(CCc2noc(C#CC3SC(=O)NC3=O)n2)cc1')","tensor(0.3329, dtype=torch.float64)","tensor(0.0009, dtype=torch.float64)",CN(N)c1ccc(CCc2noc(C#CC3SC(=O)NC3=O)n2)cc1,24
"[0.312252719321212, 0.24749999999999997, 0.5073571428571428, 0.2763133333333338]","tensor(0.0378, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.10934829948819592,25,"('crossover', 'OC(Cc1ccc(Br)cc1)NCc1ccc(CN(F)C=S)cc1', 'CCOCCC(F)(Br)C1NN(O)C1=O')","tensor(0.1233, dtype=torch.float64)","tensor(0.0018, dtype=torch.float64)",CCOCCCOCCC(F)(Br)C1NN(O)C1=O,25
"[0.5881670299878787, 0.31303333333333333, 0.8295714285714286, 0.6939255555555559]","tensor(0.0087, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.3558788973697362,27,"('crossover', 'CN(CCc1cccc(CCO)c1)S(=O)(=O)c1ccc(C2=NC(=O)NC2=O)cc1', 'N=CN(Br)c1ccc(-c2ccc(CF)c(O)c2)cc1')","tensor(0.3309, dtype=torch.float64)","tensor(0.0018, dtype=torch.float64)",O=C1N=C(c2ccc(S(=O)(=O)N(F)CCc3cccc(CCO)c3)cc2)C(=O)N1,27
"[0.7728127100121213, 0.52202, 0.4217857142857143, 0.9252388888888893]","tensor(4.6245e-50, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.3253991766714638,28,"('mutation', '[*;!H0;!R;!H1:1]>>[*:1]=S', 'Cc1ccc(CCO)cc1CN(C)CN(Cl)CN(Cl)CC1SC(=S)NC1=O')","tensor(0.2833, dtype=torch.float64)","tensor(0.0020, dtype=torch.float64)",Cc1ccc(CCO)cc1CN(C)C(=S)N(Cl)CN(Cl)CC1SC(=S)NC1=O,28
"[0.1184079438909092, 0.36233333333333323, 0.7774285714285716, 0.26527111111111135]","tensor(0.1655, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.18739947102429638,32,"('mutation', '[*;!H0;!R;!H1:1]>>[*:1]=C', 'OCCc1noc(OCc2ccc(O)c(O)c2)n1')","tensor(0.1655, dtype=torch.float64)","tensor(0.0024, dtype=torch.float64)",C=C(O)Cc1noc(OCc2ccc(O)c(O)c2)n1,32
"[0.6609548678545455, 0.28201666666666664, 0.9515, 0.7973477777777782]","tensor(0.0081, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.3671763786548977,33,"('mutation', '[*;!R:1]~[*:2]>>[*:1]C[*:2]', 'O=CN(Cc1cccc(CCO)c1)S(=O)(=O)c1ccc(CC2=NC(=O)NC2=O)cc1')","tensor(0.3444, dtype=torch.float64)","tensor(0.0010, dtype=torch.float64)",O=CN(Cc1cccc(CCCO)c1)S(=O)(=O)c1ccc(CC2=NC(=O)NC2=O)cc1,33
"[0.2760744314666667, 0.6670033333333336, 0.231, 0.5601522222222225]","tensor(1.8363e-50, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.1955470877212843,35,"('crossover', 'CCOCCC(F)(Br)C1SN(O)C1=O', 'CC(F)c1ccc(CNC(=O)Cc2ccc(N(F)C=S)cc2)cc1')","tensor(0.1723, dtype=torch.float64)","tensor(0.0015, dtype=torch.float64)",Cc1ccc(CNC(=O)Cc2ccc(N(F)C=S)cc2)cc1,35
"[0.6668109729939397, 0.5326866666666668, 0.5962142857142857, 0.8683255555555558]","tensor(1.3588e-165, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.5251020044447241,37,"('mutation', '[*;!R;!H1;!H0:1]~[*:2]>>[*:1]#C-[*:2]', 'Cc1ccc(CCO)cc1CCS(=O)(=O)c1ccc(C2SC(=S)NC2=O)cc1')","tensor(0.3641, dtype=torch.float64)","tensor(0.0023, dtype=torch.float64)",Cc1ccc(CCO)cc1CC#CS(=O)(=O)c1ccc(C2SC(=S)NC2=O)cc1,37
"[0.6641912920484847, 0.7316383333333336, 0.803857142857143, 0.8538244444444449]","tensor(1.0000e-275, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.41283160524917856,38,"('mutation', '[*;!H0;!R:1]~[*:2]>>[*:1]=C-[*:2]', 'Cc1c(C)c2c(c(C)c1N)CCC(C)(CCc1noc(CCC3SN(O)C3=O)n1)O2')","tensor(0.3555, dtype=torch.float64)","tensor(0.0014, dtype=torch.float64)",Cc1c(C)c2c(c(C)c1C=N)CCC(C)(CCc1noc(CCC3SN(O)C3=O)n1)O2,38
"[0.5371730718424241, 0.9671866666666679, 0.25357142857142856, 0.9783166666666672]","tensor(0.0692, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.3387811940585305,40,"('crossover', 'CNc1ccc(CCN(C)Cc2cc(CCO)ccc2C)cc1', 'O=CN(Cc1cccc(CCCO)c1)S(=O)(=O)c1ccc(CC2=NC(=O)NC2=O)cc1')","tensor(0.2909, dtype=torch.float64)","tensor(0.0024, dtype=torch.float64)",CNc1ccc(CCN(C)Cc2cc(-c3cccc(CCCO)c3)ccc2C)cc1,40
"[0.34906038184242455, 0.8574650000000005, 0.6811428571428572, 0.6175944444444449]","tensor(0.0098, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.31090726694493326,42,"('crossover', 'Cc1cc(CCC=CO)ccc1CCc1noc(CCC=CO)n1', 'Cc1cc(CN=N)ccc1CN(Br)C#Cc1cc(CCCO)ccc1Br')","tensor(0.2984, dtype=torch.float64)","tensor(0.0013, dtype=torch.float64)",Cc1cc(CCC=CO)ccc1CCc1noc(CCC=CN=N)n1,42
"[0.4366350313333333, 0.350195, 0.8012857142857143, 0.6347822222222224]","tensor(5.8624e-165, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.4064008429400952,44,"('mutation', '[*;!R;!H1;!H0:1]~[*:2]>>[*:1]#C-[*:2]', 'CN(C=N)c1ccc(CCc2noc(CC3SC(=O)NC3=O)n2)cc1')","tensor(0.3187, dtype=torch.float64)","tensor(0.0026, dtype=torch.float64)",CN(C=N)c1ccc(CCc2noc(C#CC3SC(=O)NC3=O)n2)cc1,44
"[0.794037925478788, 0.5793116666666669, 0.8270000000000001, 0.758046666666667]","tensor(6.3199e-79, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.35722449741979856,45,"('crossover', 'CCOCCC(F)(Br)C1SN(O)C1=O', 'CN(C=N)c1ccc(CCc2noc(CC3SC(=O)NC3=O)n2)cc1')","tensor(0.2988, dtype=torch.float64)","tensor(0.0017, dtype=torch.float64)",CN(C=N)c1ccc(CCc2noc(OCCC(F)(Br)C3SN(O)C3=O)n2)cc1,45
"[0.3491366004121212, 0.7485400000000005, 0.40042857142857147, 0.6905033333333339]","tensor(0., dtype=torch.float64)",[0 1 0 ... 0 0 0],0.3351509970517749,50,"('mutation', '[*;!H0;!R:1]~[*:2]>>[*:1]=N-[*:2]', 'Cc1cc(C(C)O)ccc1CN(C)Cc1cc(CCO)ccc1C')","tensor(0.2020, dtype=torch.float64)","tensor(0.0023, dtype=torch.float64)",Cc1cc(C(C)O)ccc1CN(C)Cc1cc(CC=NO)ccc1C,50
"[0.015547514593939386, 0.5062533333333333, 0.289, 0.331495555555556]","tensor(0.0324, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.1699666331344851,51,"('crossover', 'Cc1ccc(CCO)cc1CC#CS(=O)(=S)c1ccc(C2SC(=S)NC2=O)cc1', 'Cc1cc(NCl)ccc1CCc1noc(CCC=CO)n1')","tensor(0.1939, dtype=torch.float64)","tensor(0.0023, dtype=torch.float64)",Cc1ccc(CCO)cc1CC#CCC=CO,51
"[0.715226598387879, 0.5879366666666669, 0.4742857142857143, 0.9415211111111114]","tensor(5.8384e-229, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.4974640659109539,53,"('mutation', '[#8:1]>>[#16:1]', 'Cc1ccc(CCO)cc1CC#CS(=O)(=O)c1ccc(C2SC(=S)NC2=O)cc1')","tensor(0.4228, dtype=torch.float64)","tensor(0.0015, dtype=torch.float64)",Cc1ccc(CCO)cc1CC#CS(=O)(=S)c1ccc(C2SC(=S)NC2=O)cc1,53
"[0.5543551416969695, 0.6973733333333337, 0.3549285714285714, 0.47102888888888905]","tensor(6.4926e-28, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.16360773962684005,55,"('mutation', '[*;!H0:1]-[*;!H0:2]>>[*:1]=[*:2]', 'Cc1c(C)c2c(c(Br)c1O)CC(CCC(F)(Br)CO)O2')","tensor(0.1244, dtype=torch.float64)","tensor(0.0031, dtype=torch.float64)",Cc1c(C)c2c(c(Br)c1O)CC(C=CC(F)(Br)CO)O2,55
"[0.5761217932484849, 0.2959, 0.8295714285714285, 0.7444922222222227]","tensor(1.1935e-285, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.40055753431789815,60,"('crossover', 'CN(Cc1cccc(CO)c1)S(=O)(=O)c1ccc(CC2=NC(=O)NC2=O)cc1', 'CN(CCN(CF)CC1SN(O)C1=O)S(=O)(=O)c1ccc(CC2=NC(=O)NC2=O)cc1')","tensor(0.2996, dtype=torch.float64)","tensor(0.0017, dtype=torch.float64)",CN(CCc1cccc(CO)c1)S(=O)(=O)c1ccc(CC2=NC(=O)NC2=O)cc1,60
"[0.5032644891030306, 0.39811166666666664, 0.7452857142857144, 0.6915933333333336]","tensor(3.4995e-108, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.40165277652109144,61,"('mutation', '[*;!R:1]~[*:2]>>[*:1]C[*:2]', 'CN(C=N)c1ccc(Cc2noc(COC3SC(=S)NC3=O)n2)cc1')","tensor(0.3107, dtype=torch.float64)","tensor(0.0010, dtype=torch.float64)",CN(C=N)c1ccc(CCc2noc(COC3SC(=S)NC3=O)n2)cc1,61
"[0.6359198296242425, 0.39733333333333326, 0.6994285714285714, 0.34266111111111114]","tensor(0.0062, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.12683042641089334,64,"('crossover', 'O=C1C(C(F)(Br)CCOc2nc(Br)no2)SN1O', 'CN(CCCc1cc(CCO)ccc1F)CN(C)CC1CNC(=S)S1')","tensor(0.1197, dtype=torch.float64)","tensor(0.0016, dtype=torch.float64)",O=C1C(C(F)(Br)CCOCOc2nc(Br)no2)SN1O,64
"[0.20327505904242432, 0.026283333333333225, 0.9625, 0.32596111111111115]","tensor(1.3210e-06, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.2195088587279979,65,"('mutation', '[*;!H0:1]-[*;!H0:2]>>[*:1]=[*:2]', 'O=C(CCC1=NC(=O)NC1=O)Cc1noc(CCCO)n1')","tensor(0.2045, dtype=torch.float64)","tensor(0.0024, dtype=torch.float64)",O=C(CCC1=NC(=O)NC1=O)Cc1noc(C=CCO)n1,65
"[0.309322118290909, 0.5149666666666667, 0.35235714285714287, 0.520716666666667]","tensor(0.0467, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.2151407302514735,66,"('crossover', 'Cc1cc(NCl)ccc1CC=Cc1noc(CCCO)n1', 'O=C1NC(=S)SC1c1ccc(S(=O)(=O)CCCCc2cc(CCO)ccc2F)cc1')","tensor(0.2185, dtype=torch.float64)","tensor(0.0012, dtype=torch.float64)",O=C1NC(=S)SC1CCCCc1cc(CCO)ccc1F,66
"[0.4916733088363635, 0.7497766666666671, 0.6742857142857144, 0.7742133333333341]","tensor(3.8626e-222, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.363285270510953,67,"('crossover', 'Cc1c(C)c2c(c(C)c1CCO)CCC(C)(CCc1noc(CCCO)n1)O2', 'Cc1c(C)c2c(c(C)c1N)CCC(C)(CCc1noc(CCC3SC(=O)NC3=O)n1)O2')","tensor(0.3243, dtype=torch.float64)","tensor(0.0007, dtype=torch.float64)",Cc1c(C)c2c(c(C)c1N)CCC(C)(CCCCc1noc(CCCO)n1)O2,67
"[0.43694340295757605, 0.7967216666666671, 0.965, 0.6543788888888893]","tensor(2.9109e-45, dtype=torch.float64)",[0 1 0 ... 0 0 0],0.30505660703316306,70,"('mutation', '[*;!H0;!R:1]>>[*:1]-N', 'Cc1c(C)c2c(c(C)c1N=N)C=CC(C)(CCc1noc(CN=N)n1)O2')","tensor(0.2734, dtype=torch.float64)","tensor(0.0015, dtype=torch.float64)",Cc1c(C)c2c(c(C)c1N=N)C=CC(C)(CCc1noc(CN=NN)n1)O2,70
"[0.7486728019515152, 0.9850833333333341, 0.25357142857142856, 0.9208500000000003]","tensor(5.6206e-07, dtype=torch.float64)",[0 1 0 ... 0 0 0],0.21594370245443287,71,"('crossover', 'O=C1C(=CC(Br)(Br)C#CC#CCc2ccc(Br)cc2)SN1O', 'OC(NCc1ccc(-c2ccc(CN(F)C=S)cc2)cc1)c1ccc(N(F)C=S)cc1')","tensor(0.1760, dtype=torch.float64)","tensor(0.0021, dtype=torch.float64)",OC(Cc1ccc(Br)cc1)NCc1ccc(-c2ccc(CN(F)C=S)cc2)cc1,71
"[0.9002837528606061, 0.8695600000000007, 0.7596428571428571, 0.9601600000000005]","tensor(0., dtype=torch.float64)",[0 0 0 ... 0 0 0],0.42918832341871443,72,"('mutation', '[*;!H0;!R:1]>>[*:1]-Br', 'Cc1c(C)c2c(c(C)c1N)CCC(C)(CCc1noc(CCC3SC(=O)NC3=O)n1)O2')","tensor(0.3218, dtype=torch.float64)","tensor(0.0014, dtype=torch.float64)",Cc1c(C)c2c(c(C)c1NBr)CCC(C)(CCc1noc(CCC3SC(=O)NC3=O)n1)O2,72
"[0.3336181121939395, 0.29905333333333334, 0.7120714285714287, 0.47542555555555577]","tensor(0.0310, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.265868522381837,73,"('crossover', 'Cc1cc(NCl)ccc1Cc1noc(CC2SN(O)C2=O)n1', 'Cc1ccc(CCO)cc1CC#CS(=O)(=O)c1ccc(C2SC(=S)NC2=O)cc1')","tensor(0.2598, dtype=torch.float64)","tensor(0.0016, dtype=torch.float64)",Cc1cc(CCO)ccc1Cc1noc(CC2SN(O)C2=O)n1,73
"[0.4731953609212122, 0.37625333333333333, 0.39864285714285713, 0.7518833333333339]","tensor(0.0193, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.3194044221850372,77,"('crossover', 'Cc1ccc(CCO)cc1CN(C)CN(C)CC1SC(=S)NC1=O', 'Cc1c(C)c2c(c(C)c1N=N)CCC(C)(CCCC1SN(O)C1=O)O2')","tensor(0.2971, dtype=torch.float64)","tensor(0.0015, dtype=torch.float64)",Cc1ccc(CCO)cc1CN(C)CN(C)CCC1SC(=S)NC1=O,77
"[0.7335439375878788, 0.6410166666666671, 0.5962142857142857, 0.8855033333333336]","tensor(6.8069e-236, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.49554624608745695,78,"('crossover', 'O=C1NC(=S)SC1c1ccc(S(=O)(=O)CCc2cc(CCO)ccc2F)cc1', 'Cc1ccc(CNC(=O)Cc2ccc(N(F)C=S)cc2)cc1')","tensor(0.3735, dtype=torch.float64)","tensor(0.0016, dtype=torch.float64)",O=C1NC(=S)SC1c1ccc(S(=O)(=O)CCCCc2cc(CCO)ccc2F)cc1,78
"[0.6547086343636366, 0.6647500000000003, 0.556, 0.7840122222222224]","tensor(1.5970e-134, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.4549690174303968,80,"('crossover', 'O=S(=O)(CSCCCc1cc(CCO)ccc1F)c1ccc(C2SC(=S)N2O)cc1', 'C#Cc1ccc(CCO)cc1COC(F)(Br)C1SN(O)C1=O')","tensor(0.4192, dtype=torch.float64)","tensor(0.0010, dtype=torch.float64)",O=S(=O)(CCCc1cc(CCO)ccc1F)c1ccc(C2SC(=S)N2O)cc1,80
"[0.21554756630303018, 0.20316666666666672, 0.5217142857142857, 0.44716555555555587]","tensor(0.0501, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.22668099690544075,81,"('crossover', 'Cc1ccc(CCO)cc1CN(C)CCc1ccc(N(C)N)cc1', 'N=CN(Br)c1noc(OC(F)C2SN(O)C2=O)n1')","tensor(0.2328, dtype=torch.float64)","tensor(0.0023, dtype=torch.float64)",CN(CCc1ccc(N(C)N)cc1)CC1SN(O)C1=O,81
"[0.30066716216969686, 0.7235666666666671, 0.25357142857142856, 0.6905388888888894]","tensor(2.2758e-23, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.34259820258330653,82,"('crossover', 'C=C(O)Cc1ccc(C)c(CN(C)CCc2ccc(NC)cc2)c1', 'C=CNc1ccc(CCN(C)Cc2cccc(CCO)c2)cc1')","tensor(0.3244, dtype=torch.float64)","tensor(0.0010, dtype=torch.float64)",C=CNc1ccc(CCN(C)Cc2cccc(CCCO)c2)cc1,82
"[0.5697653006424244, 0.5926500000000002, 0.556, 0.6786344444444447]","tensor(0.0056, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.3897185919920156,83,"('crossover', 'O=S(=O)(CSCCCc1cc(CCO)ccc1F)c1ccc(C2SC(=S)N2O)cc1', 'O=S(=O)(CCCc1cc(CCO)ccc1F)c1ccc(C2SC(=S)N2O)cc1')","tensor(0.3661, dtype=torch.float64)","tensor(0.0016, dtype=torch.float64)",O=S(=O)(Cc1cc(CCO)ccc1F)c1ccc(C2SC(=S)N2O)cc1,83
"[0.3520762878060607, 0.7341883333333336, 0.7884285714285714, 0.6067011111111116]","tensor(0.2814, dtype=torch.float64)",[0 1 0 ... 0 0 0],0.26116459825891,84,"('mutation', '[*:1]~[D1]>>[*:1]', 'Cc1c(C)c2c(c(C)c1N=N)C=CC(C)(CCc1noc(CN=N)n1)O2')","tensor(0.2814, dtype=torch.float64)","tensor(0.0013, dtype=torch.float64)",Cc1c(C)c2c(c(C)c1N)C=CC(C)(CCc1noc(CN=N)n1)O2,84
"[0.45475943990303036, 0.18226666666666672, 0.607642857142857, 0.48542888888888913]","tensor(0.0614, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.17012363938746788,85,"('crossover', 'CN(CCc1ccc(N(C)N)cc1)CC1SN(O)C1=O', 'CCOCCC(F)(Br)C1NN(O)C1=O')","tensor(0.2007, dtype=torch.float64)","tensor(0.0027, dtype=torch.float64)",CN(N)c1ccc(CCN(C)C(F)(Br)C2NN(O)C2=O)cc1,85
"[0.5216647991636363, 0.24023333333333322, 0.5431428571428571, 0.7650588888888894]","tensor(0.0265, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.2576558765780539,86,"('crossover', 'Cc1ccc(CCO)cc1CN(C)CN(C)CCC1SC(=S)NC1=O', 'Cc1cc(CN=N)ccc1CN(C)C#Cc1cc(CCO)ccc1Br')","tensor(0.2739, dtype=torch.float64)","tensor(0.0009, dtype=torch.float64)",CN(CCC1SC(=S)NC1=O)CN(C)Cc1cc(CCO)ccc1CO,86
