descriptor,expected_improvement,fingerprint,fitness,niche_index,pedigree,predicted_fitness,predicted_uncertainty,smiles,archive index
"[0.6641912920484847, 0.679626666666667, 0.8595714285714285, 0.8697455555555561]","tensor(0.0041, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.42402744447684193,21,"('crossover', 'Cc1c(C)c2c(c(C)c1N)CCC(C)(CCc1noc(CCCC3SC(=O)NC3=O)n1)O2', 'CN(C)c1ccc(CC(=O)NCC2SC(=S)NC2=O)cc1')","tensor(0.4109, dtype=torch.float64)","tensor(0.0004, dtype=torch.float64)",Cc1c(C)c2c(c(C)c1N)CCC(C)(CCc1noc(CCC3SC(=O)NC3=O)n1)O2,21
"[0.3701798610666666, 0.19177833333333325, 0.9055714285714286, 0.5513777777777781]","tensor(1.0487e-44, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.2706449930804769,24,"('mutation', '[*;!H0;!R:1]>>[*:1]-O', 'CN(C=N)c1ccc(CCNC(=O)Cc2noc(CCO)n2)cc1')","tensor(0.2427, dtype=torch.float64)","tensor(0.0020, dtype=torch.float64)",CN(C=N)c1ccc(CCN(O)C(=O)Cc2noc(CCO)n2)cc1,24
"[0.1363682804969697, 0.17971666666666666, 0.44142857142857145, 0.1048022222222224]","tensor(0.0725, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.08553814128558535,25,"('mutation', '[#16:1]>>[#7:1]', 'CCOCCC(F)(Br)C1SN(O)C1=O')","tensor(0.0725, dtype=torch.float64)","tensor(0.0031, dtype=torch.float64)",CCOCCC(F)(Br)C1NN(O)C1=O,25
"[0.6002463072727273, 0.427445, 0.8270000000000001, 0.6472911111111112]","tensor(1.6632e-22, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.32226943522293433,27,"('mutation', '[*;!H0;!R:1]>>[*:1]-F', 'C#CC(F)(OCc1nc(Cc2ccc(N(C)C=N)cc2)no1)C1SN(O)C1=O')","tensor(0.3005, dtype=torch.float64)","tensor(0.0014, dtype=torch.float64)",CN(C=N)c1ccc(Cc2noc(COC(F)(C#CF)C3SN(O)C3=O)n2)cc1,27
"[0.6670628983515152, 0.2973333333333333, 0.8955000000000001, 0.8172922222222226]","tensor(0.1910, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.3363088070782028,33,"('crossover', 'Cc1nc(CN(C)S(=O)(=O)c2ccc(CC3=NC(=O)NC3=O)cc2)c(C)o1', 'COc1ccc(CCO)cc1C(=O)NCCN(C)CC1SNC1=O')","tensor(0.1910, dtype=torch.float64)","tensor(0.0022, dtype=torch.float64)",COc1ccc(CCO)cc1CN(C)S(=O)(=O)c1ccc(CC2=NC(=O)NC2=O)cc1,33
"[0.2760744314666667, 0.6670033333333336, 0.231, 0.5601522222222225]","tensor(1.8363e-50, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.1955470877212843,35,"('crossover', 'CCOCCC(F)(Br)C1SN(O)C1=O', 'CC(F)c1ccc(CNC(=O)Cc2ccc(N(F)C=S)cc2)cc1')","tensor(0.1723, dtype=torch.float64)","tensor(0.0015, dtype=torch.float64)",Cc1ccc(CNC(=O)Cc2ccc(N(F)C=S)cc2)cc1,35
"[0.6668109729939397, 0.5326866666666668, 0.5962142857142857, 0.8683255555555558]","tensor(1.3588e-165, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.5251020044447241,37,"('mutation', '[*;!R;!H1;!H0:1]~[*:2]>>[*:1]#C-[*:2]', 'Cc1ccc(CCO)cc1CCS(=O)(=O)c1ccc(C2SC(=S)NC2=O)cc1')","tensor(0.3641, dtype=torch.float64)","tensor(0.0023, dtype=torch.float64)",Cc1ccc(CCO)cc1CC#CS(=O)(=O)c1ccc(C2SC(=S)NC2=O)cc1,37
"[0.6641912920484847, 0.7316383333333336, 0.803857142857143, 0.8538244444444449]","tensor(1.0000e-275, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.41283160524917856,38,"('mutation', '[*;!H0;!R:1]~[*:2]>>[*:1]=C-[*:2]', 'Cc1c(C)c2c(c(C)c1N)CCC(C)(CCc1noc(CCC3SN(O)C3=O)n1)O2')","tensor(0.3555, dtype=torch.float64)","tensor(0.0014, dtype=torch.float64)",Cc1c(C)c2c(c(C)c1C=N)CCC(C)(CCc1noc(CCC3SN(O)C3=O)n1)O2,38
"[0.5246255778787878, 0.9586500000000006, 0.25357142857142856, 0.8019277777777781]","tensor(3.3174e-32, dtype=torch.float64)",[0 1 0 ... 0 0 0],0.22166215287268104,40,"('mutation', '[*:1]!-[*:2]>>[*:1]-[*:2]', 'O=C(NCc1ccc(-c2ccc(CF)cc2)cc1)c1ccc(N(F)C=S)cc1')","tensor(0.1938, dtype=torch.float64)","tensor(0.0025, dtype=torch.float64)",OC(NCc1ccc(-c2ccc(CF)cc2)cc1)c1ccc(N(F)C=S)cc1,40
"[0.36116618372121234, 0.9309616666666676, 0.7470714285714287, 0.5905277777777782]","tensor(0.0053, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.19287751592958535,42,"('crossover', 'Cc1cc(CCO)ccc1CN(C)Cc1cc(CCCO)ccc1C', 'CC=C(C)Oc1noc(CCCCc2ccc(O)c(N=N)c2)n1')","tensor(0.1911, dtype=torch.float64)","tensor(0.0006, dtype=torch.float64)",CC=C(C)Oc1noc(CCCCCCc2ccc(O)c(N=N)c2)n1,42
"[0.40637942546666683, 0.38202833333333336, 0.8012857142857143, 0.5995155555555557]","tensor(9.4307e-226, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.3878862254583508,44,"('crossover', 'CN(C=N)c1ccc(CCc2noc(COC3SC(=S)NC3=O)n2)cc1', 'Cc1cc(CC2SC(=O)NC2=O)cc(C)c1N(C)Cc1cccc(CCO)c1')","tensor(0.3113, dtype=torch.float64)","tensor(0.0014, dtype=torch.float64)",CN(C=N)c1ccc(CCc2noc(CC3SC(=O)NC3=O)n2)cc1,44
"[0.902715385709091, 0.6205616666666668, 0.8270000000000001, 0.6860355555555556]","tensor(2.7365e-77, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.32904587498396104,45,"('crossover', 'N=CN(Br)c1ccc(CCc2noc(COC(F)(Br)C3SN(O)C3=O)n2)cc1', 'COc1ccc(CCO)cc1CN(C)S(=O)(=O)c1ccc(CC2=NC(=O)NC2=O)cc1')","tensor(0.2864, dtype=torch.float64)","tensor(0.0022, dtype=torch.float64)",N=CN(Br)c1ccc(CCc2noc(OC(F)(Br)C3SN(O)C3=O)n2)cc1,45
"[0.30368306813333334, 0.7502016666666672, 0.4262857142857143, 0.6352277777777783]","tensor(7.9179e-38, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.3051418269045587,50,"('mutation', '[*:1]~[D1]>>[*:1]', 'Cc1ccc(CCO)cc1CN(C)Cc1c(C)cc(CN=N)cc1C')","tensor(0.2675, dtype=torch.float64)","tensor(0.0014, dtype=torch.float64)",Cc1cc(CN=N)ccc1CN(C)Cc1cc(CCO)ccc1C,50
"[0.10642805455757584, 0.6030000000000002, 0.21042857142857144, 0.36758666666666723]","tensor(0.0317, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.12691639489026327,51,"('mutation', '[*;!R:1]~[*:2]>>[*:1]O[*:2]', 'OCCc1cccc(Cc2ccc(CF)cc2)c1')","tensor(0.1534, dtype=torch.float64)","tensor(0.0022, dtype=torch.float64)",OCCc1cccc(Cc2ccc(OCF)cc2)c1,51
"[0.6128162069575758, 0.643576666666667, 0.39864285714285713, 0.9538611111111118]","tensor(1.6078e-270, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.4047023530508335,53,"('crossover', 'CN(C=N)c1ccc(CCCCC2SC(=O)NC2=O)cc1', 'Cc1ccc(CCO)cc1CN(C)c1c(C)cc(CC2SCNC2=O)cc1C')","tensor(0.3212, dtype=torch.float64)","tensor(0.0017, dtype=torch.float64)",Cc1ccc(CCO)cc1CN(C)N(C)c1c(C)cc(CC2SCNC2=O)cc1C,53
"[0.5572069756969698, 0.7843166666666671, 0.2895714285714286, 0.43928333333333364]","tensor(1.5538e-09, dtype=torch.float64)",[0 0 1 ... 0 0 0],0.13004274708889144,55,"('mutation', '[*;!H0:1]-[*;!H0:2]>>[*:1]=[*:2]', 'O=C1C(CC(F)(Br)CCc2ccc(Br)cc2)SN1O')","tensor(0.1152, dtype=torch.float64)","tensor(0.0030, dtype=torch.float64)",O=C1C(=CC(F)(Br)CCc2ccc(Br)cc2)SN1O,55
"[0.5761217932484849, 0.2959, 0.8295714285714285, 0.7444922222222227]","tensor(0., dtype=torch.float64)",[0 0 0 ... 0 0 0],0.35951828944725894,60,"('crossover', 'CSOc1ccc(CCO)cc1CN(C)S(=O)(=O)c1ccc(CC2=NC(=O)NC2=O)cc1', 'Cc1cc(CC2SC(=O)NC2=O)cc(C)c1N(C)Cc1cccc(CCO)c1')","tensor(0.2746, dtype=torch.float64)","tensor(0.0017, dtype=torch.float64)",CN(Cc1cccc(CCO)c1)S(=O)(=O)c1ccc(CC2=NC(=O)NC2=O)cc1,60
"[0.5032644891030306, 0.39811166666666664, 0.7452857142857144, 0.6915933333333336]","tensor(3.4995e-108, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.40165277652109144,61,"('mutation', '[*;!R:1]~[*:2]>>[*:1]C[*:2]', 'CN(C=N)c1ccc(Cc2noc(COC3SC(=S)NC3=O)n2)cc1')","tensor(0.3107, dtype=torch.float64)","tensor(0.0010, dtype=torch.float64)",CN(C=N)c1ccc(CCc2noc(COC3SC(=S)NC3=O)n2)cc1,61
"[0.21223492353939402, 0.10789499999999996, 0.8672142857142858, 0.30689333333333335]","tensor(0.0233, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.16018619287076222,65,"('mutation', '[*;H3;!R:1]>>[*:1]#C', 'CN(C=N)Oc1noc(CCC2SC(=O)NC2=O)n1')","tensor(0.1675, dtype=torch.float64)","tensor(0.0019, dtype=torch.float64)",C#CN(C=N)Oc1noc(CCC2SC(=O)NC2=O)n1,65
"[0.32127756475151503, 0.48301999999999995, 0.38285714285714284, 0.5036266666666671]","tensor(0.0189, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.1685311968739407,66,"('crossover', 'Cc1cc(NCl)ccc1CN(C)Cc1cc(CCCO)ccc1C', 'CN(C=N)c1ccc(CCc2noc(COC3SC(=S)NC3=O)n2)cc1')","tensor(0.1809, dtype=torch.float64)","tensor(0.0027, dtype=torch.float64)",Cc1cc(NCl)ccc1CN(C)OC1SC(=S)NC1=O,66
"[0.4916733088363635, 0.7497766666666671, 0.6742857142857144, 0.7742133333333341]","tensor(3.8626e-222, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.363285270510953,67,"('crossover', 'Cc1c(C)c2c(c(C)c1CCO)CCC(C)(CCc1noc(CCCO)n1)O2', 'Cc1c(C)c2c(c(C)c1N)CCC(C)(CCc1noc(CCC3SC(=O)NC3=O)n1)O2')","tensor(0.3243, dtype=torch.float64)","tensor(0.0007, dtype=torch.float64)",Cc1c(C)c2c(c(C)c1N)CCC(C)(CCCCc1noc(CCCO)n1)O2,67
"[0.39145583013333346, 0.9142333333333341, 0.8612142857142857, 0.6110933333333338]","tensor(1.2614e-44, dtype=torch.float64)",[0 1 0 ... 0 0 0],0.2932594945378312,70,"('mutation', '[*;!H0:1]-[*;!H0:2]>>[*:1]=[*:2]', 'Cc1c(C)c2c(c(C)c1N=N)CCC(C)(CCc1noc(CN=N)n1)O2')","tensor(0.2580, dtype=torch.float64)","tensor(0.0023, dtype=torch.float64)",Cc1c(C)c2c(c(C)c1N=N)C=CC(C)(CCc1noc(CN=N)n1)O2,70
"[0.9002837528606061, 0.8695600000000007, 0.7596428571428571, 0.9601600000000005]","tensor(0., dtype=torch.float64)",[0 0 0 ... 0 0 0],0.42918832341871443,72,"('mutation', '[*;!H0;!R:1]>>[*:1]-Br', 'Cc1c(C)c2c(c(C)c1N)CCC(C)(CCc1noc(CCC3SC(=O)NC3=O)n1)O2')","tensor(0.3218, dtype=torch.float64)","tensor(0.0014, dtype=torch.float64)",Cc1c(C)c2c(c(C)c1NBr)CCC(C)(CCc1noc(CCC3SC(=O)NC3=O)n1)O2,72
"[0.34860511804848493, 0.47086999999999984, 0.6535, 0.4608244444444447]","tensor(0.0165, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.22883151147119268,73,"('crossover', 'Cc1cc(NCl)ccc1CCc1noc(CCCO)n1', 'Cc1c(C)c2c(c(C)c1O)CCC(C)(CCc1noc(CC3SN(O)C3=O)n1)O2')","tensor(0.1907, dtype=torch.float64)","tensor(0.0023, dtype=torch.float64)",Cc1cc(NCl)ccc1Cc1noc(CC2SN(O)C2=O)n1,73
"[0.4307236940606062, 0.31123666666666666, 0.39864285714285713, 0.7005833333333339]","tensor(0.2586, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.27780300214703,77,"('crossover', 'CN(CCCc1noc(CCCO)n1)CC1SC(=S)NC1=O', 'Cc1cc(CC2SC(=O)NC2=O)ccc1CN(C)Cc1cc(CCO)ccc1C')","tensor(0.2586, dtype=torch.float64)","tensor(0.0020, dtype=torch.float64)",Cc1ccc(CCO)cc1CN(C)CN(C)CC1SC(=S)NC1=O,77
"[0.7335439375878788, 0.6410166666666671, 0.5962142857142857, 0.8855033333333336]","tensor(6.8069e-236, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.49554624608745695,78,"('crossover', 'O=C1NC(=S)SC1c1ccc(S(=O)(=O)CCc2cc(CCO)ccc2F)cc1', 'Cc1ccc(CNC(=O)Cc2ccc(N(F)C=S)cc2)cc1')","tensor(0.3735, dtype=torch.float64)","tensor(0.0016, dtype=torch.float64)",O=C1NC(=S)SC1c1ccc(S(=O)(=O)CCCCc2cc(CCO)ccc2F)cc1,78
"[0.6122369675030305, 0.5997333333333336, 0.556, 0.7327122222222224]","tensor(0.0215, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.4425456920319683,80,"('crossover', 'O=C1C(C(F)(Br)CCOCc2nc(Cc3ccc(Br)cc3)no2)SN1O', 'O=S(=O)(CCCCc1cc(CCO)ccc1F)c1ccc(C2SC(=S)N2O)cc1')","tensor(0.3876, dtype=torch.float64)","tensor(0.0011, dtype=torch.float64)",O=S(=O)(CCc1cc(CCO)ccc1F)c1ccc(C2SC(=S)N2O)cc1,80
"[0.21540326664242415, 0.16796999999999998, 0.6419285714285715, 0.38126111111111133]","tensor(0.0604, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.15582531383650938,81,"('crossover', 'Cc1c(C)c2c(c(C)c1O)CCC(C)(CCc1noc(CCC3SN(O)C3=O)n1)O2', 'Cc1ccc(CCO)cc1C(=O)NCC1SC(=S)NC1=O')","tensor(0.1960, dtype=torch.float64)","tensor(0.0016, dtype=torch.float64)",Cc1ccc(CCO)cc1C(=O)NCC1SN(O)C1=O,81
"[0.30975705808484844, 0.6499233333333336, 0.31214285714285717, 0.6740177777777785]","tensor(0.0250, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.2544717025153604,82,"('crossover', 'Cc1cc(CC2SC(=O)NC2=O)cc(C)c1N(C)Cc1cccc(CCO)c1', 'Cc1c(C)c2c(c(-c3cc(N(O)C(=O)O)no3)c1C)CCC(C#N)O2')","tensor(0.2357, dtype=torch.float64)","tensor(0.0019, dtype=torch.float64)",Cc1cc(CCCO)cc(C)c1N(C)Cc1cccc(CCO)c1,82
"[0.49465517425454525, 0.6118433333333336, 0.6329285714285715, 0.7424733333333339]","tensor(2.1953e-126, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.36047008318779655,83,"('crossover', 'Cc1c(C)c2c(c(C)c1CO)CCC(C)(CCc1noc(CCCO)n1)O2', 'Cc1c(C)c2c(c(C)c1CO)CCC(C)(CCc1noc(CCCO)n1)O2')","tensor(0.3209, dtype=torch.float64)","tensor(0.0011, dtype=torch.float64)",Cc1c(C)c2c(c(C)c1CCO)CCC(C)(CCc1noc(CCCO)n1)O2,83
"[0.3520762878060607, 0.7341883333333336, 0.7884285714285714, 0.6067011111111116]","tensor(0.2814, dtype=torch.float64)",[0 1 0 ... 0 0 0],0.26116459825891,84,"('mutation', '[*:1]~[D1]>>[*:1]', 'Cc1c(C)c2c(c(C)c1N=N)C=CC(C)(CCc1noc(CN=N)n1)O2')","tensor(0.2814, dtype=torch.float64)","tensor(0.0013, dtype=torch.float64)",Cc1c(C)c2c(c(C)c1N)C=CC(C)(CCc1noc(CN=N)n1)O2,84
"[0.4333046602303033, 0.09919999999999995, 0.462, 0.5505600000000003]","tensor(6.2483e-152, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.12095583308467739,85,"('crossover', 'Cc1c(C)c2c(c(C)c1N)CCC(C)(CCc1noc(CCC3SC(=O)NC3=O)n1)O2', 'CN(CC1SC(=S)NC1=O)N(CF)CC1SN(O)C1=O')","tensor(0.0724, dtype=torch.float64)","tensor(0.0018, dtype=torch.float64)",CN(CC1SC(=S)NC1=O)N(CF)CC1SC(=S)NC1=O,85
"[0.5640262069090912, 0.21636666666666668, 0.6492857142857144, 0.781674444444445]","tensor(5.4576e-07, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.24741259155601242,86,"('crossover', 'COc1ccc(CCO)cc1C(=O)NCCN(C)CC1SC(=S)NC1=O', 'Cc1c(C)c2c(c(C)c1N)CCC(C)(CCc1noc(CCCO)n1)O2')","tensor(0.2311, dtype=torch.float64)","tensor(0.0008, dtype=torch.float64)",COc1ccc(CCCO)cc1C(=O)NCCN(C)CC1SC(=S)NC1=O,86
"[0.18776577130909083, 0.3703166666666667, 0.35550000000000004, 0.15430555555555575]","tensor(0.1021, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.08658765653442772,87,"('crossover', 'Cc1cc(CC2SC(=O)NC2=O)cc(C)c1N(C)Cc1cccc(CCO)c1', 'CN(C=N)c1ccc(Cc2noc(COCCC(F)(Br)C3SN(O)C3=O)n2)cc1')","tensor(0.1021, dtype=torch.float64)","tensor(0.0023, dtype=torch.float64)",CCOCCC(F)(Br)C1SN(O)C1=O,87
"[0.7640480055636364, 0.5666500000000001, 0.8295714285714285, 0.9730366666666672]","tensor(1.3372e-13, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.37705950272816446,88,"('crossover', 'C#COc1ccc(CCO)cc1CCS(=O)(=O)c1ccc(C2SC(=S)NC2=O)cc1', 'CN(Cc1cccc(CO)c1)S(=O)(=O)c1ccc(CC2=NC(=O)NC2=O)cc1')","tensor(0.3081, dtype=torch.float64)","tensor(0.0014, dtype=torch.float64)",CN(Cc1cccc(-c2cccc(CO)c2)c1)S(=O)(=O)c1ccc(CC2=NC(=O)NC2=O)cc1,88
"[0.6668109729939397, 0.48468333333333335, 0.5962142857142857, 0.871536666666667]","tensor(0., dtype=torch.float64)",[0 0 0 ... 0 0 0],0.4742720952506832,90,"('mutation', '[*;!R;!H1;!H0:1]~[*:2]>>[*:1]#C-[*:2]', 'Cc1ccc(CCO)cc1CCS(=O)(=O)c1ccc(C2SC(=S)NC2=O)cc1')","tensor(0.3690, dtype=torch.float64)","tensor(0.0016, dtype=torch.float64)",C#Cc1ccc(CCO)cc1CCS(=O)(=O)c1ccc(C2SC(=S)NC2=O)cc1,90
"[0.6913111760727276, 0.4938033333333334, 0.3663571428571429, 0.9737188888888895]","tensor(0.0079, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.1579216397520913,96,"('mutation', '[*;!R:1]~[*:2]>>[*:1]S[*:2]', 'C#CN(C)N(C)c1c(C)cc(C=COC2SC(=S)NC2=O)cc1N(C)N(C)C')","tensor(0.1640, dtype=torch.float64)","tensor(0.0027, dtype=torch.float64)",C#CN(C)N(C)c1c(C)cc(CSCOC2SC(=S)NC2=O)cc1N(C)N(C)C,96
"[0.233751183139394, 0.7359116666666673, 0.7470714285714287, 0.43662777777777806]","tensor(0.0298, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.19409924366669826,97,"('crossover', 'Cc1c(C)c2c(c(C)c1N=N)CCC(C)(CCc1noc(CCCO)n1)O2', 'CC=COc1noc(CCCCc2ccc(O)c(O)c2)n1')","tensor(0.1916, dtype=torch.float64)","tensor(0.0019, dtype=torch.float64)",CC=COc1noc(CCCCc2ccc(O)c(N=N)c2)n1,97
"[0.26728539122424255, 0.677656666666667, 0.31214285714285717, 0.606673333333334]","tensor(0.0087, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.23693624022569443,98,"('crossover', 'Cc1cc(NCl)ccc1CN(C)Cc1cc(CCCO)ccc1C', 'Cc1cc(NCl)ccc1CN(C)Cc1cc(CCCO)ccc1C')","tensor(0.2373, dtype=torch.float64)","tensor(0.0008, dtype=torch.float64)",Cc1cc(O)ccc1CN(C)Cc1cc(CCCO)ccc1C,98
"[0.14303059626666662, 0.48742, 0.09257142857142858, 0.5373222222222228]","tensor(5.2647e-05, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.08655041527088417,99,"('mutation', '[*;!H0:1]-[*;!H0:2]>>[*:1]=[*:2]', 'C#CN(C)N(C)c1c(C)cc(CC)cc1N(C)N(C)C')","tensor(0.0821, dtype=torch.float64)","tensor(0.0025, dtype=torch.float64)",C#CN(C)N(C)c1c(C)cc(C=C)cc1N(C)N(C)C,99
"[0.23360276460606066, 0.7749000000000005, 0.231, 0.5273022222222223]","tensor(0.0111, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.17772953884066733,102,"('crossover', 'Oc1ccc(CCc2nc(CCF)no2)cc1O', 'CCc1ccc(CNC(=O)c2ccc(N(F)C=S)cc2)cc1')","tensor(0.1564, dtype=torch.float64)","tensor(0.0025, dtype=torch.float64)",CCc1ccc(NC(=O)c2ccc(N(F)C=S)cc2)cc1,102
"[0.1306131337212121, 0.5069833333333335, 0.42250000000000004, 0.27004222222222246]","tensor(0.0176, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.14895031791840643,105,"('crossover', 'Oc1ccc(CCc2nc(CCF)no2)cc1O', 'Cc1c(C)c2c(c(C)c1N)CCC(C)(CCc1noc(CN)n1)O2')","tensor(0.1632, dtype=torch.float64)","tensor(0.0018, dtype=torch.float64)",Oc1cc(CCc2nc(CCF)no2)ccc1CF,105
