descriptor,expected_improvement,fingerprint,fitness,niche_index,pedigree,predicted_fitness,predicted_uncertainty,smiles,archive index
"[0.08816452820606062, 0.5379000000000002, 0.27635714285714286, 0.3622200000000003]","tensor(0.0349, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.1641394619959215,51.0,"('crossover', 'C#COC1(COc2ccc(CO)cc2)CCc2c(C)c(O)c(C)c(OBr)c2O1', 'OCc1ccc(OCc2ccc(OCc3ccc(OCOBr)cc3)cc2)cc1')","tensor(0.1837, dtype=torch.float64)","tensor(0.0060, dtype=torch.float64)",C#COc1ccc(COc2ccc(CO)cc2)cc1,51
"[0.618466532509091, 0.7680533333333336, 0.4622142857142857, 0.7836466666666672]","tensor(0.0332, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.31903785171469634,53.0,"('crossover', 'CCc1c(CN)c(O)c(C)c2c1OC(C)(COc1ccc(CCN)cc1)CC2', 'C#Cc1c(O)c(C)c2c(c1Br)OC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)CC2')","tensor(0.3155, dtype=torch.float64)","tensor(0.0023, dtype=torch.float64)",C#Cc1c(O)c(C)c2c(c1Br)OC(C)(COc1ccc(CCN)cc1)CC2,53
"[0.7540342721696968, 0.7728533333333338, 0.40821428571428575, 0.49204222222222255]","tensor(0.1154, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.10463805930734939,55.0,"('crossover', 'Cc1c2c(c(C)c(OBr)c1OBr)OC(C)(CO)CC2', 'CCc1c(CN)c(O)c(C)c2c1OC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)CC2')","tensor(0.2189, dtype=torch.float64)","tensor(5.9632e-07, dtype=torch.float64)",Cc1c2c(c(OBr)c(OBr)c1OBr)CCC(C)(CO)O2,55
"[0.5424368325575759, 0.38453333333333334, 0.6135000000000002, 0.5488044444444449]","tensor(1.2932e-25, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.22752665371827563,61.0,"('crossover', 'O=C1NC(=O)C(=CCc2ccc(OCCOCCNOBr)cc2)S1', 'Cc1c(O)c(C)c2c(c1Br)OC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)CC2')","tensor(0.2044, dtype=torch.float64)","tensor(0.0022, dtype=torch.float64)",O=C1NC(=O)C(Cc2ccc(OCCOCCNOBr)cc2)S1,61
"[0.35444659185454547, 0.48068333333333335, 0.4816428571428572, 0.41408222222222246]","tensor(0.0791, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.15097914028266504,66.0,"('crossover', 'O=C1NC(=O)C(Cc2ccc(OCCNOBr)cc2)S1', 'COc1ccc(C=C2SC(=O)NC2=O)cc1')","tensor(0.2137, dtype=torch.float64)","tensor(5.9643e-07, dtype=torch.float64)",O=C1NC(=O)C(=Cc2ccc(CCNOBr)cc2)S1,66
"[0.4765516009939395, 0.7480733333333337, 0.5035714285714286, 0.8359422222222228]","tensor(0.0548, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.33239201466394175,67.0,"('crossover', 'COc1ccc(C=C2SC(=O)NC2=O)cc1', 'CCc1ccc(OCC2(C)CCc3c(C)c(C)c(CN)c(CC)c3O2)cc1')","tensor(0.2189, dtype=torch.float64)","tensor(5.9626e-07, dtype=torch.float64)",CCc1c(CN)c(C)c(C)c2c1OC(C)(COc1ccc(CCN)cc1)CC2,67
"[0.8880336513212118, 0.8362650000000006, 0.7765, 0.9593577777777782]","tensor(0., dtype=torch.float64)",[1 0 0 ... 0 0 0],0.41151951465424264,72.0,"('mutation', '[*;!H0;!R;!H1:1]>>[*:1]=N', 'Cc1c(O)c(C)c2c(c1Br)OC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)CC2')","tensor(0.2137, dtype=torch.float64)","tensor(5.9619e-07, dtype=torch.float64)",Cc1c(O)c(C=N)c(Br)c2c1CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2,72
"[0.4029160300969698, 0.45339999999999997, 0.5475714285714286, 0.43398222222222244]","tensor(0.0555, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.170278895658073,73.0,"('crossover', 'O=C1NC(=O)C(Cc2ccc(OCCNOBr)cc2)S1', 'COc1ccc(C=C2SC(=O)NC2=O)cc1')","tensor(0.2137, dtype=torch.float64)","tensor(5.9642e-07, dtype=torch.float64)",O=C1NC(=O)C(=Cc2ccc(OCCNOBr)cc2)S1,73
"[0.8941416818181817, 0.7111900000000003, 0.7919999999999999, 0.9619322222222226]","tensor(0.0183, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.40647614520432634,78.0,"('mutation', '[*;!H0;!R:1]>>[*:1]-N', 'Cc1c(O)c(C)c2c(c1Br)OC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)CC2')","tensor(0.4180, dtype=torch.float64)","tensor(0.0025, dtype=torch.float64)",Cc1c(O)c(C)c2c(c1Br)OC(CN)(COc1ccc(CC3SC(=O)NC3=O)cc1)CC2,78
"[0.675915607551515, 0.7329400000000005, 0.5527142857142858, 0.7399288888888892]","tensor(0., dtype=torch.float64)",[0 0 0 ... 0 0 0],0.23516541789879195,80.0,"('mutation', '[*;!R;!H1;!H0:1]~[*:2]>>[*:1]#C-[*:2]', 'COC1(COc2ccc(CO)cc2)CCc2c(C)c(O)c(C)c(OBr)c2O1')","tensor(0.2189, dtype=torch.float64)","tensor(5.9630e-07, dtype=torch.float64)",C#COC1(COc2ccc(CO)cc2)CCc2c(C)c(O)c(C)c(OBr)c2O1,80
"[0.04261095235151515, 0.20753333333333335, 0.4182857142857143, 0.24696111111111144]","tensor(0.1415, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.10588310665502645,81.0,"('crossover', 'Cc1c(O)c(C)c2c(c1Br)OC(C)(COc1ccc(CC3SC(O)NC3=O)cc1)CC2', 'Cc1c(O)c(C)c2c(c1Br)OC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)CC2')","tensor(0.1415, dtype=torch.float64)","tensor(0.0062, dtype=torch.float64)",COc1ccc(CC2SC(O)NC2=O)cc1,81
"[0.4370617995515152, 0.7022700000000004, 0.4622142857142857, 0.7614355555555562]","tensor(0.0478, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.29453323395548026,83.0,"('mutation', '[*:1]~[D1]>>[*:1]', 'CCc1c(CO)c(C)c(C)c2c1OC(C)(COc1ccc(CCN)cc1)CC2')","tensor(0.3092, dtype=torch.float64)","tensor(0.0040, dtype=torch.float64)",CCc1c(CO)cc(C)c2c1OC(C)(COc1ccc(CCN)cc1)CC2,83
"[0.29465720060606054, 0.2179333333333334, 0.8752857142857143, 0.5915844444444449]","tensor(0.1396, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.13558961344496767,92.0,"('crossover', 'CCc1c(CN)c(O)c(CN)c2c1OC(C)(COCCN)CC2', 'Cc1c(O)c(CN)c(C)c2c1CCC(C)(CCOC1SC(=O)NC1=O)O2')","tensor(0.1396, dtype=torch.float64)","tensor(0.0041, dtype=torch.float64)",CCc1c(CN)c(N)c(CN)c2c1OC(C)(COCCN)CC2,92
"[0.27015699752727257, 0.7159433333333339, 0.4208571428571429, 0.5406288888888894]","tensor(0.1093, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.25548042403196813,98.0,"('mutation', '[*:1]~[D4](~[*;!H0:2])(~[*;!H0:3])~[*:4]>>[*:1]-[*:2]-[*:3]-[*:4]', 'Cc1c(C)c2c(c(C)c1O)CCC(C)(COc1ccc(O)cc1)O2')","tensor(0.2307, dtype=torch.float64)","tensor(5.9631e-07, dtype=torch.float64)",Cc1c(C)c2c(c(C)c1O)CC(CCOc1ccc(O)cc1)O2,98
"[0.24553194490909092, 0.816753333333334, 0.13185714285714287, 0.3963222222222227]","tensor(2.2048e-06, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.12791972234511256,102.0,"('crossover', 'CCc1c(CN)c(O)c(C)c2c1OC(C)(COCCN)CC2', 'OCc1ccc(OCc2ccc(COBr)cc2)cc1')","tensor(0.1162, dtype=torch.float64)","tensor(0.0030, dtype=torch.float64)",Cc1ccc(OCc2ccc(COBr)cc2)cc1,102
"[0.015437255478787885, 0.4939166666666668, 0.3549285714285714, 0.2755955555555559]","tensor(0.0821, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.1869495185492779,105.0,"('mutation', '[*:1]~[D1]>>[*:1]', 'COc1ccc(COc2ccc(CO)cc2)cc1')","tensor(0.1904, dtype=torch.float64)","tensor(0.0047, dtype=torch.float64)",OCc1ccc(OCc2ccc(O)cc2)cc1,105
"[0.5457392597818183, 0.8154900000000006, 0.4622142857142857, 0.6940355555555561]","tensor(0.0391, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.27110207203457254,108.0,"('crossover', 'C#Cc1c(O)c(C)c2c(c1Br)OC(C)(COc1ccc(CN)cc1)CC2', 'Cc1c(C)c2c(c(C)c1O)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2')","tensor(0.2931, dtype=torch.float64)","tensor(0.0017, dtype=torch.float64)",Cc1c(O)c(C)c2c(c1Br)OC(C)(COc1ccc(CN)cc1)CC2,108
"[0.3307784683757575, 0.857553333333334, 0.27635714285714286, 0.6516644444444447]","tensor(0.0066, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.17115365790474757,110.0,"('crossover', 'OCc1ccc(OCc2ccc(OCc3ccc(OCOBr)cc3)cc2)cc1', 'Cc1c(C)c2c(c(C)c1O)CCC(N)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2')","tensor(0.1674, dtype=torch.float64)","tensor(0.0050, dtype=torch.float64)",Cc1ccc(COc2ccc(COc3ccc(CO)cc3)cc2)cc1,110
"[0.8025037104121209, 0.7374000000000004, 0.5527142857142858, 0.5092066666666669]","tensor(0.0151, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.12521920672085168,113.0,"('crossover', 'OCc1ccc(OCc2ccc(COBr)cc2)cc1', 'CC1(CO)CCc2c(c(O)c(OBr)c(OBr)c2OBr)O1')","tensor(0.1242, dtype=torch.float64)","tensor(0.0054, dtype=torch.float64)",CC1(CCO)CCc2c(c(O)c(OBr)c(OBr)c2OBr)O1,113
"[0.045692861345454555, 0.5734500000000001, 0.27635714285714286, 0.3149088888888893]","tensor(0.0416, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.15149673325667687,118.0,"('mutation', '[*:1]~[D2]~[*:2]>>[*:1]-[*:2]', 'C#COc1ccc(COc2ccc(CO)cc2)cc1')","tensor(0.1656, dtype=torch.float64)","tensor(0.0031, dtype=torch.float64)",C#COc1ccc(COc2ccc(O)cc2)cc1,118
"[0.16380766332121222, 0.32785000000000003, 0.5402142857142858, 0.3548833333333336]","tensor(0.0403, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.1736441975127835,121.0,"('crossover', 'OCc1ccc(OCc2ccc(O)cc2)cc1', 'O=C1NC(=O)C(=CCc2ccc(OCCOCCNOBr)cc2)S1')","tensor(0.1931, dtype=torch.float64)","tensor(0.0046, dtype=torch.float64)",O=C1NC(=O)C(=CCc2ccc(OCCO)cc2)S1,121
"[0.057908922339393945, 0.501, 0.3549285714285714, 0.3296733333333337]","tensor(0.0542, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.22326769954570697,125.0,"('crossover', 'Cc1c(C)c2c(c(C)c1O)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2', 'OCc1ccc(OCc2ccc(O)cc2)cc1')","tensor(0.1802, dtype=torch.float64)","tensor(0.0039, dtype=torch.float64)",OCCc1ccc(OCc2ccc(O)cc2)cc1,125
"[0.47953346641212125, 0.7536733333333338, 0.4622142857142857, 0.8140688888888895]","tensor(0.1219, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.3221748565331939,130.0,"('crossover', 'CCc1c(CN)c(C)c(C)c2c1OC(C)(COc1ccc(CCN)cc1)CC2', 'C#Cc1c(O)c(C)c2c(c1Br)OC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)CC2')","tensor(0.2905, dtype=torch.float64)","tensor(0.0033, dtype=torch.float64)",CCc1c(CO)c(C)c(C)c2c1OC(C)(COc1ccc(CCN)cc1)CC2,130
"[0.5185284185454545, 0.6616066666666667, 0.7260714285714285, 0.7549322222222226]","tensor(0., dtype=torch.float64)",[0 0 0 ... 0 0 0],0.27173443381230694,133.0,"('crossover', 'Cc1cc2c(c(C)c1O)CCC(N)(c1ccc(CC3SC(=O)NC3=O)cc1)O2', 'Cc1c(C)c2c(c(C)c1O)C=CC(N)(COc1ccc(C=C3SC(=O)NC3=O)cc1)O2')","tensor(0.2137, dtype=torch.float64)","tensor(5.9640e-07, dtype=torch.float64)",Cc1cc2c(c(C)c1O)CCC(N)(c1ccc(C=C3SC(=O)NC3=O)cc1)O2,133
"[0.8789097148606061, 0.8335366666666671, 0.606142857142857, 0.959905555555556]","tensor(0., dtype=torch.float64)",[0 0 0 ... 0 0 0],0.5342920785391205,135.0,"('mutation', '[*;H3;!R:1]>>[*:1]#C', 'Cc1c(O)c(C)c2c(c1Br)OC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)CC2')","tensor(0.2137, dtype=torch.float64)","tensor(5.9620e-07, dtype=torch.float64)",C#Cc1c(O)c(C)c2c(c1Br)OC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)CC2,135
"[0.6638098056727272, 0.9166166666666675, 0.40821428571428575, 0.7713311111111114]","tensor(0.0826, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.21117370934852694,138.0,"('crossover', 'O=C1NC(=O)C(Cc2ccc(OCCOBr)cc2)S1', 'OCc1ccc(OCc2ccc(OCOBr)cc2)cc1')","tensor(0.2189, dtype=torch.float64)","tensor(5.9634e-07, dtype=torch.float64)",OCc1ccc(OCc2ccc(OCc3ccc(OCOBr)cc3)cc2)cc1,138
"[0.27615476890909085, 0.6154733333333339, 0.5653571428571429, 0.5064933333333337]","tensor(0.0222, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.21040802047136598,140.0,"('crossover', 'Cc1c(C)c2c(c(C)c1O)CC(CCOc1ccc(O)cc1)O2', 'OCc1ccc(OCc2ccc(O)cc2)cc1')","tensor(0.2098, dtype=torch.float64)","tensor(0.0046, dtype=torch.float64)",Cc1c(C)c2c(c(O)c1O)CC(CCOc1ccc(O)cc1)O2,140
"[0.2915310355272728, 0.5588316666666667, 0.7208571428571429, 0.5366766666666671]","tensor(0.1537, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.1484054940213792,148.0,"('mutation', '[*;!H0;!R;!H1:1]>>[*:1]=N', 'CCc1c(CN)c(O)c(C)c2c1OC(C)(COCCN)CC2')","tensor(0.1537, dtype=torch.float64)","tensor(0.0044, dtype=torch.float64)",CCc1c(CN=N)c(O)c(C)c2c1OC(C)(COCCN)CC2,148
"[0.07886432960000002, 0.3136833333333333, 0.5402142857142858, 0.24672777777777793]","tensor(0.0325, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.1428144489679332,149.0,"('crossover', 'OCc1ccc(OCc2ccc(O)cc2)cc1', 'O=C1NC(=O)C(=CCc2ccc(OCCOCCNOBr)cc2)S1')","tensor(0.1573, dtype=torch.float64)","tensor(0.0056, dtype=torch.float64)",O=C1NC(=O)C(=COc2ccc(CO)cc2)S1,149
