descriptor,expected_improvement,fingerprint,fitness,niche_index,pedigree,predicted_fitness,predicted_uncertainty,smiles,archive index
"[0.057908922339393945, 0.5444166666666668, 0.27635714285714286, 0.32989777777777807]","tensor(0.1268, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.14877668302795016,51.0,"('crossover', 'OCc1ccc(OCc2ccc(OCOBr)cc2)cc1', 'CCC1(C)CCc2c(C)c(OBr)c(C)c(C)c2O1')","tensor(0.2189, dtype=torch.float64)","tensor(5.9638e-07, dtype=torch.float64)",COc1ccc(COc2ccc(CO)cc2)cc1,51
"[0.7540342721696968, 0.7728533333333338, 0.40821428571428575, 0.49204222222222255]","tensor(0.1154, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.10463805930734939,55.0,"('crossover', 'Cc1c2c(c(C)c(OBr)c1OBr)OC(C)(CO)CC2', 'CCc1c(CN)c(O)c(C)c2c1OC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)CC2')","tensor(0.2189, dtype=torch.float64)","tensor(5.9632e-07, dtype=torch.float64)",Cc1c2c(c(OBr)c(OBr)c1OBr)CCC(C)(CO)O2,55
"[0.4216535704484847, 0.49666000000000005, 0.6475000000000001, 0.6307566666666672]","tensor(0.0714, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.17885799928018842,61.0,"('crossover', 'CCc1c(CN)c(O)c(C)c2c1OC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)CC2', 'Cc1c(C)c2c(c(C)c1O)CCC(C)(CON)O2')","tensor(0.2189, dtype=torch.float64)","tensor(5.9626e-07, dtype=torch.float64)",Cc1c(C)c2c(c(C)c1CC1SC(=O)NC1=O)CCC(C)(CON)O2,61
"[0.40600815463030315, 0.5293500000000001, 0.4616428571428572, 0.4450522222222227]","tensor(0.1003, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.13455730611857908,66.0,"('crossover', 'O=C1NC(=O)C(Cc2ccc(OCCOBr)cc2)S1', 'O=C1NC(=O)C(Cc2ccc(OCCOBr)cc2)S1')","tensor(0.2189, dtype=torch.float64)","tensor(5.9628e-07, dtype=torch.float64)",O=C1NC(=O)C(Cc2ccc(OCCCOBr)cc2)S1,66
"[0.4765516009939395, 0.7480733333333337, 0.5035714285714286, 0.8359422222222228]","tensor(0.0548, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.33239201466394175,67.0,"('crossover', 'COc1ccc(C=C2SC(=O)NC2=O)cc1', 'CCc1ccc(OCC2(C)CCc3c(C)c(C)c(CN)c(CC)c3O2)cc1')","tensor(0.2189, dtype=torch.float64)","tensor(5.9626e-07, dtype=torch.float64)",CCc1c(CN)c(C)c(C)c2c1OC(C)(COc1ccc(CCN)cc1)CC2,67
"[0.7429925547272725, 0.713086666666667, 0.7919999999999999, 0.978065555555556]","tensor(0.3162, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.3898862018548184,72.0,"('mutation', '[*;!R:1]~[*:2]>>[*:1]C[*:2]', 'Cc1c(O)c(CN)c(C)c2c1CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2')","tensor(0.3162, dtype=torch.float64)","tensor(5.9626e-07, dtype=torch.float64)",CCc1c(CN)c(O)c(C)c2c1OC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)CC2,72
"[0.4090240605939395, 0.38176666666666664, 0.5475714285714286, 0.4285933333333337]","tensor(0.0794, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.15816538726692633,73.0,"('mutation', '[*;!R:1]~[*:2]>>[*:1]N[*:2]', 'O=C1NC(=O)C(Cc2ccc(OCCOBr)cc2)S1')","tensor(0.2189, dtype=torch.float64)","tensor(5.9630e-07, dtype=torch.float64)",O=C1NC(=O)C(Cc2ccc(OCCNOBr)cc2)S1,73
"[0.7005208878666667, 0.670756666666667, 0.792, 0.9264988888888894]","tensor(0.6075, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.38966271767680216,78.0,"('mutation', '[*;!H0;!R:1]>>[*:1]-N', 'Cc1c(C)c2c(c(C)c1O)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2')","tensor(0.6075, dtype=torch.float64)","tensor(1.0000e-10, dtype=torch.float64)",Cc1c(O)c(CN)c(C)c2c1CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2,78
"[0.675915607551515, 0.7329400000000005, 0.5527142857142858, 0.7399288888888892]","tensor(0., dtype=torch.float64)",[0 0 0 ... 0 0 0],0.23516541789879195,80.0,"('mutation', '[*;!R;!H1;!H0:1]~[*:2]>>[*:1]#C-[*:2]', 'COC1(COc2ccc(CO)cc2)CCc2c(C)c(O)c(C)c(OBr)c2O1')","tensor(0.2189, dtype=torch.float64)","tensor(5.9630e-07, dtype=torch.float64)",C#COC1(COc2ccc(CO)cc2)CCc2c(C)c(O)c(C)c(OBr)c2O1,80
"[0.3521184658303031, 0.7398100000000003, 0.46221428571428574, 0.6611133333333339]","tensor(0.1850, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.26141682441756203,83.0,"('crossover', 'Cc1c(C)c2c(c(C)c1O)CCC(N)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2', 'Cc1c(C)c2c(c(C)c1O)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2')","tensor(0.3162, dtype=torch.float64)","tensor(5.9626e-07, dtype=torch.float64)",Cc1c(C)c2c(c(C)c1O)CCC(C)(COc1ccc(CN)cc1)O2,83
"[0.27015699752727257, 0.7159433333333339, 0.4208571428571429, 0.5406288888888894]","tensor(0.1093, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.25548042403196813,98.0,"('mutation', '[*:1]~[D4](~[*;!H0:2])(~[*;!H0:3])~[*:4]>>[*:1]-[*:2]-[*:3]-[*:4]', 'Cc1c(C)c2c(c(C)c1O)CCC(C)(COc1ccc(O)cc1)O2')","tensor(0.2307, dtype=torch.float64)","tensor(5.9631e-07, dtype=torch.float64)",Cc1c(C)c2c(c(C)c1O)CC(CCOc1ccc(O)cc1)O2,98
"[0.05191115095757575, 0.7227666666666671, 0.13185714285714287, 0.3682888888888894]","tensor(0.1322, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.12462375939794482,102.0,"('crossover', 'COc1ccc(C=C2SC(=O)NC2=O)cc1', 'CCc1ccc(OCC2(C)CCc3c(C)c(C)c(CN)c(CC)c3O2)cc1')","tensor(0.2189, dtype=torch.float64)","tensor(5.9639e-07, dtype=torch.float64)",CCc1ccc(OCc2ccc(OC)cc2)cc1,102
"[0.030394891357575764, 0.41985, 0.3957142857142857, 0.24556333333333352]","tensor(0.1513, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.10832716161973352,105.0,"('crossover', 'Cc1c(C)c2c(c(C)c1O)CCC(N)(COc1ccc(C=C3SC(=O)NC3=O)cc1)O2', 'Cc1c(O)c(CN)c(C)c2c1CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2')","tensor(0.2556, dtype=torch.float64)","tensor(5.9630e-07, dtype=torch.float64)",COc1ccc(C=C2SC(=O)NC2=O)cc1,105
"[0.597190563442424, 0.8087900000000009, 0.4867857142857143, 0.6927733333333338]","tensor(0.1036, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.2540595787344439,108.0,"('crossover', 'Cc1c(C)c2c(c(C)c1O)CCC(N)(CO)O2', 'Cc1c(O)c(C)c(OBr)c2c1CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2')","tensor(0.2556, dtype=torch.float64)","tensor(5.9624e-07, dtype=torch.float64)",Cc1c(O)c(C)c(OBr)c2c1CCC(C)(COc1ccc(CO)cc1)O2,108
"[0.34910255986666655, 0.923760000000001, 0.27635714285714286, 0.6776311111111116]","tensor(0.2189, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.16100130111228178,110.0,"('crossover', 'CCC1(C)CCc2c(C)c(OBr)c(C)c(C)c2O1', 'Cc1c(C)c2c(c(C)c1O)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2')","tensor(0.2189, dtype=torch.float64)","tensor(5.9616e-07, dtype=torch.float64)",CCc1ccc(OCC2(C)CCc3c(C)c(O)c(C)c(C)c3O2)cc1,110
"[0.015134065733333342, 0.42465, 0.21042857142857144, 0.12164222222222247]","tensor(0.2189, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.09872049920805973,118.0,"('crossover', 'O=C1NC(=O)C(Cc2ccc(OCCOBr)cc2)S1', 'OCc1ccc(OCc2ccc(OCOBr)cc2)cc1')","tensor(0.2189, dtype=torch.float64)","tensor(5.9640e-07, dtype=torch.float64)",OCc1ccc(CCOBr)cc1,118
"[0.16422629406060602, 0.2824733333333335, 0.6894285714285714, 0.43546888888888935]","tensor(0.1127, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.12263938902029434,121.0,"('crossover', 'Cc1c(C)c2c(c(C)c1O)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2', 'Cc1c(O)c(CN)c(C)c2c1CCC(C)(CON)O2')","tensor(0.2307, dtype=torch.float64)","tensor(5.9627e-07, dtype=torch.float64)",Cc1c(CN)c(CN)c(C)c2c1CCC(C)(CON)O2,121
"[0.07924891979393939, 0.4652433333333333, 0.46221428571428574, 0.331235555555556]","tensor(0.1445, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.12018551641506221,125.0,"('crossover', 'Cc1c(C)c2c(c(C)c1O)CCC(N)(CO)O2', 'Cc1c(C)c2c(c(C)c1O)CCC(C)(COc1ccc(CN)cc1)O2')","tensor(0.2556, dtype=torch.float64)","tensor(5.9624e-07, dtype=torch.float64)",Cc1c(C)c2c(c(C)c1O)CCC(C)(CON)O2,125
"[0.4310640281696969, 0.9249400000000008, 0.3177142857142857, 0.7983822222222227]","tensor(0.2307, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.15984525329153557,130.0,"('crossover', 'Cc1c(C)c(C)c2c(c1C)CCC(C)(CO)O2', 'CCc1ccc(OCC2(C)CCc3c(C)c(O)c(CN)c(CC)c3O2)cc1')","tensor(0.2307, dtype=torch.float64)","tensor(5.9624e-07, dtype=torch.float64)",CCc1ccc(OCC2(C)CCc3c(C)c(C)c(CN)c(CC)c3O2)cc1,130
"[0.5246364490424241, 0.5899733333333335, 0.7260714285714285, 0.7495433333333337]","tensor(0.0437, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.260405305818189,133.0,"('crossover', 'Cc1cc2c(c(C)c1O)CCC(N)(CC1SC(=O)NC1=O)O2', 'CCc1c(CN)c(O)c(C)c2c1OC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)CC2')","tensor(0.2307, dtype=torch.float64)","tensor(5.9627e-07, dtype=torch.float64)",Cc1cc2c(c(C)c1O)CCC(N)(c1ccc(CC3SC(=O)NC3=O)cc1)O2,133
"[0.8486541089939392, 0.9248233333333343, 0.5275714285714286, 0.9264855555555559]","tensor(0., dtype=torch.float64)",[0 0 0 ... 0 0 0],0.2635411874744086,135.0,"('mutation', '[*:1]~[D1]>>[*:1]', 'Cc1c(O)c(C)c(OBr)c2c1CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2')","tensor(0.2556, dtype=torch.float64)","tensor(5.9623e-07, dtype=torch.float64)",Cc1cc(C)c(OBr)c2c1CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2,135
"[0.6638098056727272, 0.9166166666666675, 0.40821428571428575, 0.7713311111111114]","tensor(0.0826, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.21117370934852694,138.0,"('crossover', 'O=C1NC(=O)C(Cc2ccc(OCCOBr)cc2)S1', 'OCc1ccc(OCc2ccc(OCOBr)cc2)cc1')","tensor(0.2189, dtype=torch.float64)","tensor(5.9634e-07, dtype=torch.float64)",OCc1ccc(OCc2ccc(OCc3ccc(OCOBr)cc3)cc2)cc1,138
"[0.3424708213939396, 0.6534500000000003, 0.3422857142857143, 0.4293977777777782]","tensor(0.1280, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.18761988354402534,140.0,"('crossover', 'O=C1NC(=O)C(Cc2ccc(OCc3ccc(OCOBr)cc3)cc2)S1', 'Cc1c(C)c2c(c(C)c1OBr)CCC(C)(CO)O2')","tensor(0.2307, dtype=torch.float64)","tensor(5.9633e-07, dtype=torch.float64)",OCc1ccc(OCc2ccc(OCOBr)cc2)cc1,140
"[0.054303305369697, 0.14798333333333333, 0.48421428571428576, 0.020905555555555663]","tensor(0.1425, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.07675580311189859,149.0,"('mutation', '[*:1]!-[*:2]>>[*:1]-[*:2]', 'O=C1NC(=O)C(OCOBr)S1')","tensor(0.2189, dtype=torch.float64)","tensor(5.9640e-07, dtype=torch.float64)",O=C1NC(O)C(OCOBr)S1,149
