descriptor,expected_improvement,fingerprint,fitness,niche_index,pedigree,predicted_fitness,predicted_uncertainty,smiles,archive index
"[0.5066507170181817, 0.31305999999999995, 0.8365714285714285, 0.6844333333333339]","tensor(1.2496e-10, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.19201382816403925,60,"('crossover', 'Cc1c(O)c(C=N)c(C)c2c1C=CC(C)(COc1ccc(CC3NC(=O)NC3=O)cc1)O2', 'Cc1c(C)c2c(c(C)c1O)CCC(CO)(COCCC1NC(=O)NC1=O)O2')","tensor(0.1680, dtype=torch.float64)","tensor(0.0024, dtype=torch.float64)",Cc1c(C)c2c(c(C)c1O)CCC(CO)(CCOCCC1NC(=O)NC1=O)O2,60
"[0.49725244947878783, 0.4924066666666665, 0.6720714285714285, 0.6711611111111115]","tensor(5.0910e-08, dtype=torch.float64)",[0 1 0 ... 0 0 0],0.2450853953569868,61,"('mutation', '[*;!H0:1]-[*;!H0:2]>>[*:1]=[*:2]', 'C#Cc1c(C)c2c(c(C)c1O)CCC(C)(COCOC1SC(=O)NC1=O)O2')","tensor(0.2259, dtype=torch.float64)","tensor(0.0041, dtype=torch.float64)",C#Cc1c(C)c2c(c(C)c1O)C=CC(C)(COCOC1SC(=O)NC1=O)O2,61
"[0.1578977453333335, 0.15036666666666662, 0.7144285714285715, 0.3565688888888892]","tensor(0.1768, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.1479648237856534,65,"('crossover', 'Cc1c(C)c2c(c(C)c1CN=CO)CCC(C)(CN=CO)O2', 'O=C1NC(=O)C(Cc2ccc(OCNC=S)cc2)N1')","tensor(0.1768, dtype=torch.float64)","tensor(0.0037, dtype=torch.float64)",O=C1NC(=O)C(Cc2ccc(OCCN=CO)cc2)N1,65
"[0.3969182587151515, 0.47878333333333334, 0.4816428571428572, 0.4640155555555558]","tensor(0.1822, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.19258024829242834,66,"('crossover', 'Cc1c(O)c(O)c(C)c2c1CCC(C)(CC1SC(=O)NC1=O)O2', 'C#Cc1c(C)c2c(c(C)c1O)CCC(C)(COc1ccc(CC=CNBr)cc1)O2')","tensor(0.1822, dtype=torch.float64)","tensor(0.0047, dtype=torch.float64)",O=C1NC(=O)C(COc2ccc(CC=CNBr)cc2)S1,66
"[0.4672071463030303, 0.7898900000000005, 0.5091428571428571, 0.7736844444444452]","tensor(0.0048, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.36288285471852433,67,"('crossover', 'Cc1c(O)c(OBr)c(C)c2c1CCC(C)(CCN=CO)O2', 'C#Cc1c(C)c2c(c(C)c1O)CCC(C)(COc1ccc(CCN)cc1)O2')","tensor(0.2975, dtype=torch.float64)","tensor(0.0019, dtype=torch.float64)",C#Cc1c(C)c2c(c(C)c1O)CCC(C)(COc1ccc(CN=CO)cc1)O2,67
"[0.736884524230303, 0.8441550000000003, 0.7765, 0.9783466666666669]","tensor(3.4677e-75, dtype=torch.float64)",[0 1 0 ... 0 0 0],0.39100016872540844,72,"('crossover', 'Cc1c(C)c2c(c(C)c1O)CCC(CN)(COc1ccc(C(C)C3SC(=O)NC3=O)cc1)O2', 'C#Cc1c(C)c2c(c(C)c1O)CCC(C)(COc1ccc(CC=N)cc1)O2')","tensor(0.3124, dtype=torch.float64)","tensor(0.0035, dtype=torch.float64)",Cc1c(C)c2c(c(C)c1O)CCC(C=N)(COc1ccc(C(C)C3SC(=O)NC3=O)cc1)O2,72
"[0.3123177002545455, 0.4026166666666667, 0.5815714285714285, 0.48745666666666715]","tensor(0.0273, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.1862299337608728,73,"('mutation', '[*;!H0;!R:1]>>[*:1]-Cl', 'CC(COc1ccc(CCN)cc1)C1SC(=O)NC1=O')","tensor(0.1777, dtype=torch.float64)","tensor(0.0044, dtype=torch.float64)",CC(Cl)(COc1ccc(CCN)cc1)C1SC(=O)NC1=O,73
"[0.7035027532848485, 0.6763566666666668, 0.7506428571428571, 0.9046255555555561]","tensor(0.6075, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.4188746357239194,78,"('mutation', '[*;!H0;!R:1]>>[*:1]-O', 'Cc1c(C)c2c(c(C)c1O)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2')","tensor(0.6075, dtype=torch.float64)","tensor(1.0000e-10, dtype=torch.float64)",Cc1c(O)c(CO)c(C)c2c1CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2,78
"[0.6577460312606059, 0.6125266666666668, 0.49157142857142855, 0.740204444444445]","tensor(2.2370e-57, dtype=torch.float64)",[0 1 0 ... 0 0 0],0.2740384972918031,80,"('mutation', '[*:1]~[D1]>>[*:1]', 'Cc1c(C)c2c(c(C)c1ONBr)C=CC(C)(COCC1SC(=O)NC1=O)O2')","tensor(0.2302, dtype=torch.float64)","tensor(0.0025, dtype=torch.float64)",Cc1c(C)c2c(c(C)c1ONBr)C=CC(C)(COCC1SCNC1=O)O2,80
"[0.20631337072727288, 0.14378333333333332, 0.5675714285714286, 0.4195677777777781]","tensor(0.0312, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.15368159998705108,81,"('crossover', 'O=C1NC(=O)C(Cc2ccc(OCNC=S)cc2)N1', 'Cc1c(O)c(O)c(C)c2c1CCC(C)(CC1SC(=O)NC1=O)O2')","tensor(0.1650, dtype=torch.float64)","tensor(0.0034, dtype=torch.float64)",O=C1NC(=O)C(Cc2ccc(OCCNC=S)cc2)N1,81
"[0.11253262180606068, 0.645506666666667, 0.06592857142857143, 0.4732222222222226]","tensor(0.0653, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.08733038911748289,82,"('crossover', 'C#CCC1(C)CCc2c(C)c(O)c(C#C)c(C)c2O1', 'Cc1c(C)c2c(c(C)c1O)CCC(C)(COCCOCO)O2')","tensor(0.0653, dtype=torch.float64)","tensor(0.0031, dtype=torch.float64)",C#CCC1(C)CCc2c(C)c(C#C)c(C#C)c(C)c2O1,82
"[0.42484573855757585, 0.6923733333333336, 0.46221428571428574, 0.750724444444445]","tensor(0.0427, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.31672284124937466,83,"('crossover', 'C#Cc1c(C)c2c(c(C)c1O)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2', 'Cc1c(C)c2c(c(C)c1O)CCC(CN)(CC1SC(=O)NC1=O)O2')","tensor(0.2764, dtype=torch.float64)","tensor(1.0032e-06, dtype=torch.float64)",C#Cc1c(C)c2c(c(C)c1O)CCC(C)(COc1ccc(CCN)cc1)O2,83
"[0.4877593202424245, 0.04746666666666677, 0.6920714285714287, 0.43503555555555584]","tensor(0.1086, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.10404847237108823,85,"('crossover', 'C#Cc1c(C)c2c(c(C)c1O)C=CC(C)(COCOC1SC(=O)NC1=O)O2', 'O=C1NC(CO)SC1OCCOBr')","tensor(0.1086, dtype=torch.float64)","tensor(0.0033, dtype=torch.float64)",O=C1NC(CO)SC1CC1NC(=O)C(OCCOBr)S1,85
"[0.7642120775272726, 0.5405866666666667, 0.9248571428571429, 0.9963888888888893]","tensor(0.2466, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.21252574453750478,88,"('crossover', 'Cc1c(C)c2c(c(C)c1O)CCC(C)(COc1ccc(CC3NC(=O)NC3=O)cc1)O2', 'C#Cc1c(C)c2c(c(C)c1O)CCC(C)(COCN=CO)O2')","tensor(0.2466, dtype=torch.float64)","tensor(0.0036, dtype=torch.float64)",C#Cc1c(C)c2c(c(-c3ccc(CC4NC(=O)NC4=O)cc3)c1O)CCC(C)(COCN=CO)O2,88
"[0.14888406798787887, 0.6551350000000004, 0.6135714285714288, 0.44254777777777815]","tensor(0.1230, dtype=torch.float64)",[0 1 0 ... 0 0 0],0.12244688216767499,97,"('crossover', 'Cc1c(O)c(N=CO)c(C)c2c1C=CC(C)(COc1ccc(CN=CO)cc1)O2', 'Cc1c(O)c(C=N)c(C)c2c1C=CC(C)(COc1ccc(CC3NC(=O)NC3=O)cc1)O2')","tensor(0.1230, dtype=torch.float64)","tensor(0.0022, dtype=torch.float64)",Cc1c(O)c(N=CO)c(C)c2c1C=CC(C)(CC=N)O2,97
"[0.24902532812121211, 0.5840100000000001, 0.5091428571428571, 0.5164288888888894]","tensor(1.2377e-06, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.1883509592605548,98,"('crossover', 'C#Cc1c(C)c2c(c(C)c1O)CCC(C)(COCN=CO)O2', 'Cc1c(C)c2c(c(C)c1O)CCC(C)(COCCOCO)O2')","tensor(0.1783, dtype=torch.float64)","tensor(0.0025, dtype=torch.float64)",Cc1c(C)c2c(c(C)c1O)CCC(C)(COCCN=CO)O2,98
"[0.07023524244848484, 0.783543333333334, 0.21042857142857144, 0.38422000000000056]","tensor(0.0327, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.1026278967950452,102,"('crossover', 'CCC1(C)CCc2c(C)c(O)c(C)c(C)c2O1', 'Cc1c(O)c(O)c(C)c2c1CCC(C)(COC1SC(=O)NC1=O)O2')","tensor(0.1194, dtype=torch.float64)","tensor(0.0046, dtype=torch.float64)",CCCC1(C)CCc2c(C)c(O)c(C)c(C)c2O1,102
"[0.10309330541818182, 0.4567833333333334, 0.3177142857142857, 0.21471555555555583]","tensor(0.0043, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.11383088308404096,105,"('crossover', 'Cc1c(C)c2c(c(C)c1O)CCC(CN)(COCC1NC(=O)NC1=O)O2', 'NCCc1ccc(OCOBr)cc1')","tensor(0.1119, dtype=torch.float64)","tensor(0.0041, dtype=torch.float64)",NCCCc1ccc(OCOBr)cc1,105
"[0.37626604120000007, 0.8004350000000006, 0.4467142857142858, 0.6936388888888894]","tensor(0.0597, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.26081688511450746,108,"('crossover', 'C#Cc1c(C)c2c(c(C)c1O)CCC(C)(COc1ccc(C=CN)cc1)O2', 'C#Cc1c(C)c2c(c(C)c1O)CCC(C)(COc1ccc(CC=N)cc1)O2')","tensor(0.2307, dtype=torch.float64)","tensor(0.0048, dtype=torch.float64)",C#Cc1c(C)c2c(c(C)c1O)CCC(C)(Oc1ccc(CC=N)cc1)O2,108
"[0.34001266395151514, 0.9508800000000007, 0.21778571428571428, 0.7215633333333338]","tensor(0.0568, dtype=torch.float64)",[0 1 0 ... 0 0 0],0.16745304348681175,110,"('crossover', 'C#Cc1c(C)c2c(c(C)c1O)C=CC(C)(COCOC1SC(=O)NC1=O)O2', 'CNc1ccc(OCC2(C)C=Cc3c(C)c(O)c(C)c(C)c3O2)cc1')","tensor(0.2228, dtype=torch.float64)","tensor(0.0025, dtype=torch.float64)",CNc1ccc(OCC2(C)C=Cc3c(C)c(C)c(C)c(C)c3O2)cc1,110
"[0.8178747951515151, 0.7145400000000004, 0.6720714285714285, 0.6484722222222227]","tensor(0.0408, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.18976256169454664,113,"('crossover', 'C#Cc1c(C)c2c(c(C)c1O)CCC(C)(COc1ccc(CC3SCNC3=O)cc1)O2', 'Cc1c(O)c(OBr)c(C)c2c1CC(CCOC1SC(=O)NC1=O)(OBr)O2')","tensor(0.2011, dtype=torch.float64)","tensor(0.0031, dtype=torch.float64)",Cc1c(O)c(OBr)c(C)c2c1CC(CCC1SC(=O)NC1=O)(OBr)O2,113
"[0.5186924905090908, 0.8427400000000006, 0.7419285714285716, 0.8132266666666672]","tensor(0.0191, dtype=torch.float64)",[0 1 0 ... 0 0 0],0.2699542833595717,115,"('mutation', '[*;!H0:1]-[*;!H0:2]>>[*:1]=[*:2]', 'Cc1c(O)c(N=CO)c(C)c2c1CCC(C)(COc1ccc(CN=CO)cc1)O2')","tensor(0.2884, dtype=torch.float64)","tensor(0.0040, dtype=torch.float64)",Cc1c(O)c(N=CO)c(C)c2c1C=CC(C)(COc1ccc(CN=CO)cc1)O2,115
"[0.4641790501575756, 0.24804333333333325, 0.8365714285714285, 0.6331333333333338]","tensor(0.0187, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.17818159756612423,117,"('crossover', 'C#Cc1c(C)c2c(c(C)c1O)CCC(C)(COc1ccc(CC=N)cc1)O2', 'Cc1c(C)c2c(c(C)c1O)CCC(CN)(COCCC1NC(=O)NC1=O)O2')","tensor(0.1735, dtype=torch.float64)","tensor(0.0032, dtype=torch.float64)",Cc1c(C)c2c(c(C)c1O)CCC(CO)(COCCC1NC(=O)NC1=O)O2,117
"[0.09698527492121212, 0.5061, 0.2963571428571429, 0.2163611111111113]","tensor(0.0102, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.10798733569926586,118,"('mutation', '[*;!H0;!R:1]>>[*:1]-O', 'COc1ccc(CC=CNBr)cc1')","tensor(0.1146, dtype=torch.float64)","tensor(0.0043, dtype=torch.float64)",COc1ccc(CC(O)=CNBr)cc1,118
"[0.057942962884848466, 0.5534300000000001, 0.5511428571428573, 0.3590800000000003]","tensor(0.0507, dtype=torch.float64)",[0 1 0 ... 0 0 0],0.10356965046129417,119,"('crossover', 'Cc1c(O)c(C=N)c(C)c2c1CCC(C)(C=N)O2', 'Cc1c(O)c(C=N)c(C)c2c1C=CC(C)(COc1ccc(CC3NC(=O)NC3=O)cc1)O2')","tensor(0.1540, dtype=torch.float64)","tensor(0.0057, dtype=torch.float64)",Cc1c(O)c(C=N)c(C)c2c1C=CC(C)(C=N)O2,119
"[0.20940549526060606, 0.34238333333333326, 0.5815714285714285, 0.43085666666666705]","tensor(0.0199, dtype=torch.float64)",[0 1 0 ... 0 0 0],0.2071856782756483,121,"('crossover', 'Cc1c(C)c2c(c(C)c1O)CCC(CN)(COc1ccc(C(C)C3SC(=O)NC3=O)cc1)O2', 'C#Cc1c(C)c2c(c(C)c1O)CCC(C)(COc1ccc(CCN)cc1)O2')","tensor(0.1729, dtype=torch.float64)","tensor(0.0046, dtype=torch.float64)",CC(COc1ccc(CCN)cc1)C1SC(=O)NC1=O,121
"[0.5066507170181817, 0.21249333333333328, 0.8365714285714285, 0.6804444444444451]","tensor(1.7490e-47, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.19684880470538282,122,"('crossover', 'O=C1NC(=O)C(COc2ccc(CC=CNBr)cc2)S1', 'Cc1c(C)c2c(c(C)c1O)CCC(CO)(COCCC1NC(=O)NC1=O)O2')","tensor(0.1484, dtype=torch.float64)","tensor(0.0025, dtype=torch.float64)",Cc1c(C)c2c(c(C)c1CO)CCC(CO)(COCCC1NC(=O)NC1=O)O2,122
"[0.25811522403636356, 0.4806933333333335, 0.4867857142857143, 0.48365111111111153]","tensor(0.0143, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.1853569476752605,125,"('crossover', 'C#Cc1c(C)c2c(c(C)c1O)CCC(C)(COCCOCO)O2', 'Cc1c(C)c2c(c(C)c1ONBr)C=CC(C)(COCC1SC(=O)NC1=O)O2')","tensor(0.1660, dtype=torch.float64)","tensor(0.0020, dtype=torch.float64)",Cc1c(C)c2c(c(C)c1O)CCC(C)(COCCOCO)O2,125
"[0.5761051247636365, 0.995093333333334, 0.2963571428571429, 0.7891611111111116]","tensor(4.2753e-21, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.3295450148023356,130,"('mutation', '[*:1]~[D1]>>[*:1]', 'C#Cc1c(C)c2c(c(C)c1O)CCC2(C)COc1ccc(C=CNBr)cc1')","tensor(0.2873, dtype=torch.float64)","tensor(0.0026, dtype=torch.float64)",Cc1c(C)c2c(c(C)c1O)CCC2(C)COc1ccc(C=CNBr)cc1,130
